education_uri,education_label,count
http://www.wikidata.org/entity/Q1153515,Tokyo University of the Arts,1
http://www.wikidata.org/entity/Q1069994,Tokyo University of Science,1
http://www.wikidata.org/entity/Q1328372,Tokyo University of Foreign Studies,1
http://www.wikidata.org/entity/Q9268208,Mozyr Men's Gymnasium,1
http://www.wikidata.org/entity/Q909974,Tokyo University of Agriculture,1
http://www.wikidata.org/entity/Q848958,Tokyo Keizai University,1
http://www.wikidata.org/entity/Q39311438,Tokyo Imperial University,1
http://www.wikidata.org/entity/Q11525952,Tokyo Higher Normal School,1
http://www.wikidata.org/entity/Q1190904,Tokyo Gakugei University,1
http://www.wikidata.org/entity/Q1965825,MSU Faculty of Geography,1
http://www.wikidata.org/entity/Q1123198,Nanzan University,1
http://www.wikidata.org/entity/Q4513545,T. H. Shevchenko National University «Chernihiv Colehium»,1
http://www.wikidata.org/entity/Q4480746,MSU Faculty of Journalism,1
http://www.wikidata.org/entity/Q7786950,Thomas Adams School,1
http://www.wikidata.org/entity/Q2782141,MSU The Institute of Asian and African Studies,1
http://www.wikidata.org/entity/Q1329269,The Wharton School,1
http://www.wikidata.org/entity/Q16934441,The Thomas Cowley High School,1
http://www.wikidata.org/entity/Q94469,"The State Institution ""South Ukrainian National Pedagogical University named after K. D. Ushynsky""",1
http://www.wikidata.org/entity/Q7764635,The Skinners' School,1
http://www.wikidata.org/entity/Q4127845,The Second Saint Petersburg Gymnasium,1
http://www.wikidata.org/entity/Q7374229,"The Royal Grammar School, High Wycombe",1
http://www.wikidata.org/entity/Q7648208,Susan Miller Dorsey High School,1
http://www.wikidata.org/entity/Q697974,Taipei Municipal Chien Kuo High School,1
http://www.wikidata.org/entity/Q5368951,Taihoku Imperial University,1
http://www.wikidata.org/entity/Q4104075,Szkoła Główna Warszawska,1
http://www.wikidata.org/entity/Q1302155,Székely Mikó Kollégium,1
http://www.wikidata.org/entity/Q1301881,Széchenyi István Gimnázium,1
http://www.wikidata.org/entity/Q1150419,National University of Colombia,1
http://www.wikidata.org/entity/Q7660036,Sydney Medical School,1
http://www.wikidata.org/entity/Q7659951,Sydney Grammar School,1
http://www.wikidata.org/entity/Q7655237,Sweet Briar College,1
http://www.wikidata.org/entity/Q1860208,National University of Ireland,1
http://www.wikidata.org/entity/Q1420500,Swansea University,1
http://www.wikidata.org/entity/Q3547601,National University,1
http://www.wikidata.org/entity/Q4304069,Surikov State Academic Institute of Fine Arts,1
http://www.wikidata.org/entity/Q1349150,National University of Mongolia,1
http://www.wikidata.org/entity/Q273493,Supélec,1
http://www.wikidata.org/entity/Q3551499,Suor Orsola Benincasa University of Naples,1
http://www.wikidata.org/entity/Q178972,Sun Yat-sen University,1
http://www.wikidata.org/entity/Q7640598,Sunningdale School,1
http://www.wikidata.org/entity/Q7637602,Summerhill College,1
http://www.wikidata.org/entity/Q7635933,Sul Ross State University,1
http://www.wikidata.org/entity/Q203701,Suankularb Wittayalai School,1
http://www.wikidata.org/entity/Q15882061,Sint-Vincentiuscollege,1
http://www.wikidata.org/entity/Q489753,Tatar State University of Humanities and Education,1
http://www.wikidata.org/entity/Q371115,Teleki Blanka Gymnasium,1
http://www.wikidata.org/entity/Q1632525,Naples Eastern University,1
http://www.wikidata.org/entity/Q12342966,Tegne- og Kunstindustriskolen for Kvinder,1
http://www.wikidata.org/entity/Q1629024,Nara University of Education,1
http://www.wikidata.org/entity/Q2379496,National Academy of Sciences of Armenia,1
http://www.wikidata.org/entity/Q1967977,National Academy of Sciences of Belarus,1
http://www.wikidata.org/entity/Q674568,Technical University of Leoben,1
http://www.wikidata.org/entity/Q4453127,Tbilisi Theological Seminary,1
http://www.wikidata.org/entity/Q280413,National Center for Scientific Research,1
http://www.wikidata.org/entity/Q714891,National Central University,1
http://www.wikidata.org/entity/Q7592175,"St. Xavier's College, Kolkata",1
http://www.wikidata.org/entity/Q3162985,Tashkent State Technical University,1
http://www.wikidata.org/entity/Q25522033,Tashkent Pedagogical University,1
http://www.wikidata.org/entity/Q18623489,Tartu Science School,1
http://www.wikidata.org/entity/Q10926964,National Central University (Nanjing),1
http://www.wikidata.org/entity/Q7686281,Tarkio College,1
http://www.wikidata.org/entity/Q6953953,National High School of Ancient Languages and Cultures,1
http://www.wikidata.org/entity/Q6973433,National Hsinchu Senior High School,1
http://www.wikidata.org/entity/Q1257946,Tallinn University,1
http://www.wikidata.org/entity/Q25516779,Tallinn Maritime College,1
http://www.wikidata.org/entity/Q12376256,Tallinn Co-education Gymnasium,1
http://www.wikidata.org/entity/Q411895,Riga Technical University,1
http://www.wikidata.org/entity/Q5108658,Rondebosch Boys' High School,1
http://www.wikidata.org/entity/Q878029,Römisch-Germanisches Zentralmuseum,1
http://www.wikidata.org/entity/Q1015351,Roman Catholic Archdiocese of Brindisi-Ostuni,1
http://www.wikidata.org/entity/Q2164222,Rollins College,1
http://www.wikidata.org/entity/Q2974825,Robert-Badinter School Complex,1
http://www.wikidata.org/entity/Q66022844,Rizarios Ecclesiastical School,1
http://www.wikidata.org/entity/Q7338747,Riverview High School,1
http://www.wikidata.org/entity/Q1235282,Piarist Grammar School in Kecskemét,1
http://www.wikidata.org/entity/Q1235280,Piarist Gymnasium of Budapest,1
http://www.wikidata.org/entity/Q7334350,Rim of the World High School,1
http://www.wikidata.org/entity/Q16522148,"Piarist High School, Nitra",1
http://www.wikidata.org/entity/Q7366451,Roosevelt High School,1
http://www.wikidata.org/entity/Q1977696,Richelieu Lyceum,1
http://www.wikidata.org/entity/Q1413977,"Piarist High School, Timișoara",1
http://www.wikidata.org/entity/Q2067204,Ricardo Palma University,1
http://www.wikidata.org/entity/Q7322281,Ribe Katedralskole,1
http://www.wikidata.org/entity/Q377757,Rhodes University,1
http://www.wikidata.org/entity/Q13207360,"Republic of Tatarstan Academy of Sciences Galimcan İbrahimov Institute of Language, Literature, and Art",1
http://www.wikidata.org/entity/Q3933220,Repton School,1
http://www.wikidata.org/entity/Q56259221,Pinsk Realschule,1
http://www.wikidata.org/entity/Q49211,Rensselaer Polytechnic Institute,1
http://www.wikidata.org/entity/Q4186375,Remote Public University of Arts,1
http://www.wikidata.org/entity/Q60695616,Pécsi Tanárképző Főiskola,1
http://www.wikidata.org/entity/Q7137798,Park House School,1
http://www.wikidata.org/entity/Q7141532,Pasadena City College,1
http://www.wikidata.org/entity/Q7141822,Pasco High School,1
http://www.wikidata.org/entity/Q7144381,Pate's Grammar School,1
http://www.wikidata.org/entity/Q575618,Royal Military Academy Sandhurst,1
http://www.wikidata.org/entity/Q7374463,Royal Masonic School for Boys,1
http://www.wikidata.org/entity/Q255285,Pázmány Péter Catholic University,1
http://www.wikidata.org/entity/Q1067943,Royal Institute of British Architects,1
http://www.wikidata.org/entity/Q7157226,Peabody College,1
http://www.wikidata.org/entity/Q7374273,"Royal High School, Bath",1
http://www.wikidata.org/entity/Q1470761,Reial Acadèmia de Belles Arts de Sant Carles de València,1
http://www.wikidata.org/entity/Q7894297,Pedro Henriquez Urena National University,1
http://www.wikidata.org/entity/Q82606,Pembroke College,1
http://www.wikidata.org/entity/Q1124228,Royal College of Surgeons in Ireland,1
http://www.wikidata.org/entity/Q1753535,Royal College of Art,1
http://www.wikidata.org/entity/Q7161950,Pembroke College in Brown University,1
http://www.wikidata.org/entity/Q5338120,PennWest Edinboro,1
http://www.wikidata.org/entity/Q12769646,Royal Academy in Košice,1
http://www.wikidata.org/entity/Q7372418,Roxbury Latin School,1
http://www.wikidata.org/entity/Q4398500,Rostov State University,1
http://www.wikidata.org/entity/Q16685857,Perm Mens' Gymnasium,1
http://www.wikidata.org/entity/Q7240787,Presbyterian Ladies' College,1
http://www.wikidata.org/entity/Q3273124,Punahou School,1
http://www.wikidata.org/entity/Q271,Prytanée National Militaire,1
http://www.wikidata.org/entity/Q392897,Polytechnic University of Turin,1
http://www.wikidata.org/entity/Q354136,progymnasium,1
http://www.wikidata.org/entity/Q7245413,Prior Park College,1
http://www.wikidata.org/entity/Q7227384,Pomona College,1
http://www.wikidata.org/entity/Q909696,Princeton Theological Seminary,1
http://www.wikidata.org/entity/Q7243805,Prince Alfred College,1
http://www.wikidata.org/entity/Q24543,Pompeu Fabra University,1
http://www.wikidata.org/entity/Q1131453,Pontifical Academy of Archaeology,1
http://www.wikidata.org/entity/Q4385796,Pyatigorsk State University,1
http://www.wikidata.org/entity/Q124149912,Preparatory School of Medicine and Pharmacy of Tours (1841-1955),1
http://www.wikidata.org/entity/Q7240535,Prendergast School,1
http://www.wikidata.org/entity/Q1771717,Portland State University,1
http://www.wikidata.org/entity/Q1815994,Pontifícia Universidade Católica de São Paulo,1
http://www.wikidata.org/entity/Q246887,Pontifical University of Saint Thomas Aquinas,1
http://www.wikidata.org/entity/Q1807942,Pontifical University Antonianum,1
http://www.wikidata.org/entity/Q1129925,Pontifical Catholic University of Chile,1
http://www.wikidata.org/entity/Q475007,Pontifical Lateran University,1
http://www.wikidata.org/entity/Q1893075,Pontifical John Paul II Institute for Studies on Marriage and Family,1
http://www.wikidata.org/entity/Q1131088,Pontifical Catholic University of Paraná,1
http://www.wikidata.org/entity/Q12332836,Randers State School,1
http://www.wikidata.org/entity/Q167273,Reial Acadèmia Catalana de Belles Arts de Sant Jordi,1
http://www.wikidata.org/entity/Q903085,Reformed College of Debrecen,1
http://www.wikidata.org/entity/Q1140775,Reed College,1
http://www.wikidata.org/entity/Q1456119,Pitt Rivers Museum,1
http://www.wikidata.org/entity/Q7300473,Reading Blue Coat School,1
http://www.wikidata.org/entity/Q7299333,Raynes Park High School,1
http://www.wikidata.org/entity/Q7296531,Ravenshaw University,1
http://www.wikidata.org/entity/Q7296529,Ravenshaw College,1
http://www.wikidata.org/entity/Q28823219,Rathmines School,1
http://www.wikidata.org/entity/Q7292049,Randwick North High School,1
http://www.wikidata.org/entity/Q1531782,Russian State Agricultural University,1
http://www.wikidata.org/entity/Q1244976,Radnóti Miklós Experimental Grammar School,1
http://www.wikidata.org/entity/Q3417076,Radley College,1
http://www.wikidata.org/entity/Q3151936,Planning Institute of Paris,1
http://www.wikidata.org/entity/Q651690,Polish Academy of Sciences,1
http://www.wikidata.org/entity/Q12141930,Poltava polytechnic college,1
http://www.wikidata.org/entity/Q3414026,Queen's College London,1
http://www.wikidata.org/entity/Q195668,Queen Mary University of London,1
http://www.wikidata.org/entity/Q7270302,"Queen Elizabeth's School, Barnet",1
http://www.wikidata.org/entity/Q7270308,Queen Elizabeth's Hospital,1
http://www.wikidata.org/entity/Q13045766,Qemal Stafa High School,1
http://www.wikidata.org/entity/Q7445151,Sedbergh School,1
http://www.wikidata.org/entity/Q604470,Shandong University,1
http://www.wikidata.org/entity/Q5932856,Shaanxi Normal University,1
http://www.wikidata.org/entity/Q7458268,Sewickley Academy,1
http://www.wikidata.org/entity/Q7458159,Sewanee: The University of the South,1
http://www.wikidata.org/entity/Q585828,Seton Hall University,1
http://www.wikidata.org/entity/Q2017355,Oklahoma State University System,1
http://www.wikidata.org/entity/Q7450692,Senior Officers' School,1
http://www.wikidata.org/entity/Q11378053,Sendai Ikuei Gakuen Senior High School,1
http://www.wikidata.org/entity/Q18007741,Seminari Pontifici de Tarragona,1
http://www.wikidata.org/entity/Q9075933,Seminario Conciliar de Barcelona,1
http://www.wikidata.org/entity/Q693380,Old University of Leuven,1
http://www.wikidata.org/entity/Q840879,Shanghai High School,1
http://www.wikidata.org/entity/Q4271109,Secret Ukrainian University,1
http://www.wikidata.org/entity/Q9296403,Secondary School No. 4 in Toruń,1
http://www.wikidata.org/entity/Q4336185,Orenburg Neplyuev Cadet Corps,1
http://www.wikidata.org/entity/Q3634583,Oriental College,1
http://www.wikidata.org/entity/Q24912541,Scuola italiana statale di Atene,1
http://www.wikidata.org/entity/Q10664609,Scripps College,1
http://www.wikidata.org/entity/Q7439082,Screven County High School,1
http://www.wikidata.org/entity/Q1143396,Osaka City University,1
http://www.wikidata.org/entity/Q1136138,Osaka Kyoiku University,1
http://www.wikidata.org/entity/Q18549424,School on the Hill,1
http://www.wikidata.org/entity/Q14935011,SHORE – Sydney Church of England Grammar School,1
http://www.wikidata.org/entity/Q12329874,Odense Katedralskole,1
http://www.wikidata.org/entity/Q7536843,Skt. Jørgens Gymnasium,1
http://www.wikidata.org/entity/Q7535073,Skidmore College,1
http://www.wikidata.org/entity/Q2120401,Pontifical French Seminary,1
http://www.wikidata.org/entity/Q2663876,Sint-Lodewijkscollege,1
http://www.wikidata.org/entity/Q7522163,Sindh Madressatul Islam University,1
http://www.wikidata.org/entity/Q4302550,Ogarev National Research Mordovia State University,1
http://www.wikidata.org/entity/Q12335305,SIlkeborg Gymnasium,1
http://www.wikidata.org/entity/Q4400868,Oglethorpe University,1
http://www.wikidata.org/entity/Q773986,Shota Rustaveli State University,1
http://www.wikidata.org/entity/Q7432510,"School of Medicine, Trinity College Dublin",1
http://www.wikidata.org/entity/Q15277424,Shoreham College,1
http://www.wikidata.org/entity/Q4304073,Sholokhov Moscow State University for Humanities,1
http://www.wikidata.org/entity/Q11663610,Shizuoka Higher School,1
http://www.wikidata.org/entity/Q1069962,Shishi High School,1
http://www.wikidata.org/entity/Q2001798,Shiraz University,1
http://www.wikidata.org/entity/Q4247132,Shimer College,1
http://www.wikidata.org/entity/Q24993363,Sherrardswood School,1
http://www.wikidata.org/entity/Q7494721,Sherborne School for Girls,1
http://www.wikidata.org/entity/Q749718,Oklahoma State University,1
http://www.wikidata.org/entity/Q7489103,Shantou Jinshan Middle School,1
http://www.wikidata.org/entity/Q15621713,Sainte-Marie de Neuilly,1
http://www.wikidata.org/entity/Q1322412,Saitama University,1
http://www.wikidata.org/entity/Q567899,Panjab University,1
http://www.wikidata.org/entity/Q13221599,"Saints Cyril and Methodius Faculty of Theology of Palacký University, Olomouc",1
http://www.wikidata.org/entity/Q3067523,Saint Sava College,1
http://www.wikidata.org/entity/Q2652597,Saint Petersburg Stieglitz State Academy of Art and Design,1
http://www.wikidata.org/entity/Q1628728,Saint-Petersburg State University of Architecture and Civil Engineering,1
http://www.wikidata.org/entity/Q55849612,Paris Cité University,1
http://www.wikidata.org/entity/Q2654435,Saint Petersburg State Institute of Technology,1
http://www.wikidata.org/entity/Q1235608,Paris Diderot University,1
http://www.wikidata.org/entity/Q1430954,Saint Joseph University of Beirut,1
http://www.wikidata.org/entity/Q4406409,Samara State University,1
http://www.wikidata.org/entity/Q2983656,Sadiki College,1
http://www.wikidata.org/entity/Q20749407,Paris Faculty of Law and Economics,1
http://www.wikidata.org/entity/Q20749406,Paris Law Faculty,1
http://www.wikidata.org/entity/Q4402625,Ryazan Theological Seminary,1
http://www.wikidata.org/entity/Q273263,RWTH Aachen University,1
http://www.wikidata.org/entity/Q7383390,Ruthin School,1
http://www.wikidata.org/entity/Q1780212,Paris North University,1
http://www.wikidata.org/entity/Q7382802,Rutgers Preparatory School,1
http://www.wikidata.org/entity/Q2631070,Russian State University for the Humanities,1
http://www.wikidata.org/entity/Q4398063,Russian State Geological Prospecting University,1
http://www.wikidata.org/entity/Q18399859,Saratov Boy's Gymnasium,1
http://www.wikidata.org/entity/Q3578350,School of Fine Arts of Rennes,1
http://www.wikidata.org/entity/Q1142082,Osaka University of Foreign Studies,1
http://www.wikidata.org/entity/Q5854525,"School of Architecture, Design and Urbanism",1
http://www.wikidata.org/entity/Q3358331,Oundle School,1
http://www.wikidata.org/entity/Q21199710,school #8 after Alexander Pushkin,1
http://www.wikidata.org/entity/Q7431156,Schenectady High School,1
http://www.wikidata.org/entity/Q477988,Pablo de Olavide University,1
http://www.wikidata.org/entity/Q7426140,Sathaye College,1
http://www.wikidata.org/entity/Q1513804,Satbayev University,1
http://www.wikidata.org/entity/Q400422,Saratov State University,1
http://www.wikidata.org/entity/Q1346110,Occidental College,1
http://www.wikidata.org/entity/Q1051840,Sarah Lawrence College,1
http://www.wikidata.org/entity/Q859258,Sapporo University,1
http://www.wikidata.org/entity/Q7121813,"Pabna Zilla School, Pabna",1
http://www.wikidata.org/entity/Q7419952,Santa Teresa High School,1
http://www.wikidata.org/entity/Q3360203,Pacific Union College,1
http://www.wikidata.org/entity/Q913861,San Diego State University,1
http://www.wikidata.org/entity/Q7416007,Sandbach School,1
http://www.wikidata.org/entity/Q18539118,Samuel von Brukenthal National College,1
http://www.wikidata.org/entity/Q2624043,Page Corps,1
http://www.wikidata.org/entity/Q4366448,Samara state university of social sciences and education,1
http://www.wikidata.org/entity/Q8022474,Wills Hall,1
http://www.wikidata.org/entity/Q16476406,Wilno Drawing School,1
http://www.wikidata.org/entity/Q8026062,Winston Churchill High School,1
http://www.wikidata.org/entity/Q240784,Yarmouk University,1
http://www.wikidata.org/entity/Q8022149,Williston Northampton School,1
http://www.wikidata.org/entity/Q86019965,University of York Department of Electronics,1
http://www.wikidata.org/entity/Q8023017,Wilson College,1
http://www.wikidata.org/entity/Q8016752,William Penn Charter School,1
http://www.wikidata.org/entity/Q364810,Wilhering Abbey,1
http://www.wikidata.org/entity/Q2903923,Yeshiva Torah Vodaas,1
http://www.wikidata.org/entity/Q1575044,Visva-Bharati University,1
http://www.wikidata.org/entity/Q1049470,University of Waterloo,1
http://www.wikidata.org/entity/Q9397809,Zhytomyr Ivan Franko State University,1
http://www.wikidata.org/entity/Q1973888,University of West Bohemia,1
http://www.wikidata.org/entity/Q649895,Zhengzhou University,1
http://www.wikidata.org/entity/Q197543,Zhejiang University,1
http://www.wikidata.org/entity/Q3551690,University of Winchester,1
http://www.wikidata.org/entity/Q8066791,Zariphios School,1
http://www.wikidata.org/entity/Q4186920,Zaporizhzhia National University,1
http://www.wikidata.org/entity/Q849751,York University,1
http://www.wikidata.org/entity/Q8055402,York University,1
http://www.wikidata.org/entity/Q1192619,Yokohama National University,1
http://www.wikidata.org/entity/Q16238579,Wixenford School,1
http://www.wikidata.org/entity/Q6673042,Yeshivat Bnei Akiva Givat Shmuel,1
http://www.wikidata.org/entity/Q7064543,Yeshivas Itri,1
http://www.wikidata.org/entity/Q10814056,University of Wisconsin System,1
http://www.wikidata.org/entity/Q1062928,Tokyo Woman's Christian University,1
http://www.wikidata.org/entity/Q1961140,Yale School of Medicine,1
http://www.wikidata.org/entity/Q4537261,Yakutsk Theological Seminary,1
http://www.wikidata.org/entity/Q522109,Wrocław University of Science and Technology,1
http://www.wikidata.org/entity/Q1185947,University of Yangon,1
http://www.wikidata.org/entity/Q1256922,Worcester Academy,1
http://www.wikidata.org/entity/Q4925236,Woodstock School,1
http://www.wikidata.org/entity/Q24932262,Women's Pedagogical Institute,1
http://www.wikidata.org/entity/Q12110298,Women's Higher Courses (Kyiv),1
http://www.wikidata.org/entity/Q16476330,Vilnius Good Hope Progymnasium,1
http://www.wikidata.org/entity/Q114306,Wellington College,1
http://www.wikidata.org/entity/Q1131169,Vasyl Stefanyk Carpathian National University,1
http://www.wikidata.org/entity/Q1787152,Weber State University,1
http://www.wikidata.org/entity/Q213678,Vatican Library,1
http://www.wikidata.org/entity/Q1675709,Wat Khema Phirataram,1
http://www.wikidata.org/entity/Q1425655,Verseghy Ferenc Grammar School,1
http://www.wikidata.org/entity/Q12072119,Viborg Katedralskole,1
http://www.wikidata.org/entity/Q7974645,Wath Academy,1
http://www.wikidata.org/entity/Q11744490,War School of Kaunas,1
http://www.wikidata.org/entity/Q1718656,Warsaw University of Technology,1
http://www.wikidata.org/entity/Q10719198,Wallinska skolan,1
http://www.wikidata.org/entity/Q666916,Vigo University,1
http://www.wikidata.org/entity/Q7963111,Wallington County Grammar School,1
http://www.wikidata.org/entity/Q7916032,Varndean College,1
http://www.wikidata.org/entity/Q51115045,Vilnius Gymnasium,1
http://www.wikidata.org/entity/Q198888,Ziehenschule,1
http://www.wikidata.org/entity/Q14634735,Vilnius University Faculty of History,1
http://www.wikidata.org/entity/Q2596025,Vilnius University Faculty of Medicine,1
http://www.wikidata.org/entity/Q7932432,Vinehall School,1
http://www.wikidata.org/entity/Q4111610,Vinnytsia State Pedagogical University,1
http://www.wikidata.org/entity/Q2303536,Virginia Commonwealth University,1
http://www.wikidata.org/entity/Q4124432,Volyn Orthodox Theological Academy,1
http://www.wikidata.org/entity/Q4123680,Vologda Theological Seminary,1
http://www.wikidata.org/entity/Q3551557,Vologda State Pedagogical University,1
http://www.wikidata.org/entity/Q785357,Virginia Military Institute,1
http://www.wikidata.org/entity/Q65379,Virginia Tech,1
http://www.wikidata.org/entity/Q9368043,V L.O. im. Ks. Józefa Poniatowskiego,1
http://www.wikidata.org/entity/Q7866339,USC Gould School of Law,1
http://www.wikidata.org/entity/Q3443325,Widener University,1
http://www.wikidata.org/entity/Q12737436,"University Palace, Bucharest",1
http://www.wikidata.org/entity/Q7996555,Whitley Bay High School,1
http://www.wikidata.org/entity/Q7898705,Upper Iowa University,1
http://www.wikidata.org/entity/Q2567148,Whitgift School,1
http://www.wikidata.org/entity/Q7991966,Wheaton Warrenville South High School,1
http://www.wikidata.org/entity/Q924318,Wheaton College,1
http://www.wikidata.org/entity/Q7899237,Upsala College,1
http://www.wikidata.org/entity/Q16154932,Upton Court Grammar School,1
http://www.wikidata.org/entity/Q3135719,Ural State Mining University,1
http://www.wikidata.org/entity/Q747179,Wheaton College,1
http://www.wikidata.org/entity/Q7967809,Whanganui Collegiate School,1
http://www.wikidata.org/entity/Q17020329,Weymouth College,1
http://www.wikidata.org/entity/Q2571468,Wilhelm-Ernst-Gymnasium,1
http://www.wikidata.org/entity/Q3593751,Üsküdar American Academy,1
http://www.wikidata.org/entity/Q7990306,Weydon School,1
http://www.wikidata.org/entity/Q115376,West Virginia University,1
http://www.wikidata.org/entity/Q1143960,Utsunomiya University,1
http://www.wikidata.org/entity/Q7988660,Westfield College,1
http://www.wikidata.org/entity/Q101392860,Westfälische Wilhelms Universität Münster Fachbereich 10 Mathematik und Informatik,1
http://www.wikidata.org/entity/Q2564975,Western Colorado University,1
http://www.wikidata.org/entity/Q7984719,West Chester Henderson High School,1
http://www.wikidata.org/entity/Q756361,UWC Atlantic College,1
http://www.wikidata.org/entity/Q61721709,West Chester Friends School,1
http://www.wikidata.org/entity/Q7984608,West Buckland School,1
http://www.wikidata.org/entity/Q7983028,Wentworth Military Academy and College,1
http://www.wikidata.org/entity/Q7981360,Wellington College,1
http://www.wikidata.org/entity/Q492318,University of Alabama,1
http://www.wikidata.org/entity/Q868421,"University of California, Irvine",1
http://www.wikidata.org/entity/Q184478,University of California,1
http://www.wikidata.org/entity/Q1752540,University of Calabria,1
http://www.wikidata.org/entity/Q2000065,University of Cádiz,1
http://www.wikidata.org/entity/Q74552591,University of Bologna – Dipartimento di Beni Culturali,1
http://www.wikidata.org/entity/Q1084383,University of Basilicata,1
http://www.wikidata.org/entity/Q56810710,University of Athens School of Philosophy,1
http://www.wikidata.org/entity/Q1285262,University of Alaska Fairbanks,1
http://www.wikidata.org/entity/Q1075148,"University of California, Riverside",1
http://www.wikidata.org/entity/Q1346135,University of Akron,1
http://www.wikidata.org/entity/Q3551343,University College Hospital,1
http://www.wikidata.org/entity/Q1142924,Universiti Malaya,1
http://www.wikidata.org/entity/Q51781096,Université Louis Pasteur de Strasbourg. Institut de physique du globe,1
http://www.wikidata.org/entity/Q1634522,Université du Québec à Montréal,1
http://www.wikidata.org/entity/Q186638,Université de Versailles Saint-Quentin-en-Yvelines,1
http://www.wikidata.org/entity/Q22249413,Université de Nancy,1
http://www.wikidata.org/entity/Q1857334,Université de Bretagne Occidentale,1
http://www.wikidata.org/entity/Q1305486,University of Costa Rica,1
http://www.wikidata.org/entity/Q729391,University of Extremadura,1
http://www.wikidata.org/entity/Q1557861,University of Évora,1
http://www.wikidata.org/entity/Q4026988,University of Evansville,1
http://www.wikidata.org/entity/Q99955354,University of Erlangen,1
http://www.wikidata.org/entity/Q1249005,University of Dundee,1
http://www.wikidata.org/entity/Q665105,University of Delhi,1
http://www.wikidata.org/entity/Q1068072,University of Delaware,1
http://www.wikidata.org/entity/Q2302473,University of Crete,1
http://www.wikidata.org/entity/Q671363,Université Cheikh Anta Diop,1
http://www.wikidata.org/entity/Q9366812,University of Constantine the Philosopher,1
http://www.wikidata.org/entity/Q49206,University of Connecticut,1
http://www.wikidata.org/entity/Q28874573,University of Cluj,1
http://www.wikidata.org/entity/Q19465322,University of Cincinnati College of Medicine,1
http://www.wikidata.org/entity/Q7895254,University of Ceylon,1
http://www.wikidata.org/entity/Q1640648,University of Canberra,1
http://www.wikidata.org/entity/Q1047293,"University of California, Santa Cruz",1
http://www.wikidata.org/entity/Q622664,"University of California, San Diego",1
http://www.wikidata.org/entity/Q7847734,Truman State University,1
http://www.wikidata.org/entity/Q9364613,Ukrainian Pedagogical Institute,1
http://www.wikidata.org/entity/Q4479135,Ufa College of Arts,1
http://www.wikidata.org/entity/Q4453265,Tver State University,1
http://www.wikidata.org/entity/Q11871954,Turun klassillinen lukio,1
http://www.wikidata.org/entity/Q1329033,Türr István Gimnázium és Kollégium,1
http://www.wikidata.org/entity/Q4465213,Tula Theological Seminary,1
http://www.wikidata.org/entity/Q7851551,Tufts University School of Medicine,1
http://www.wikidata.org/entity/Q7848034,Truro High School,1
http://www.wikidata.org/entity/Q97264037,Unawatuna Maha Vidyalaya,1
http://www.wikidata.org/entity/Q6516622,Trondheim Cathedral School,1
http://www.wikidata.org/entity/Q7843004,Trinity University College,1
http://www.wikidata.org/entity/Q105320652,Trenton Academy,1
http://www.wikidata.org/entity/Q7829692,Tower Hill School,1
http://www.wikidata.org/entity/Q1273188,Toulouse III - Paul Sabatier University,1
http://www.wikidata.org/entity/Q742494,Tomsk State University,1
http://www.wikidata.org/entity/Q1239515,Tomsk State Pedagogical University,1
http://www.wikidata.org/entity/Q1322177,Toldy Ferenc Gimnázium,1
http://www.wikidata.org/entity/Q168458,Universidade Autónoma de Lisboa,1
http://www.wikidata.org/entity/Q101838586,Universität Trier Fach Psychologie,1
http://www.wikidata.org/entity/Q2297486,Università degli Studi Roma Tre,1
http://www.wikidata.org/entity/Q1808814,Universidad Veracruzana,1
http://www.wikidata.org/entity/Q6156725,Universidad Técnica del Estado,1
http://www.wikidata.org/entity/Q74529065,"Universidad Nacional del Litoral, Facultad de Humanidades y Ciencias",1
http://www.wikidata.org/entity/Q1076209,Universidad Nacional de Cuyo,1
http://www.wikidata.org/entity/Q4894042,Universidad Internacional de Andalucía,1
http://www.wikidata.org/entity/Q2290716,Universidad Europea de Madrid,1
http://www.wikidata.org/entity/Q955609,University of Ferrara,1
http://www.wikidata.org/entity/Q641889,Universidad de Guanajuato,1
http://www.wikidata.org/entity/Q2887298,Universidad de Ciencias Empresariales y Sociales,1
http://www.wikidata.org/entity/Q1464480,Universidad Autónoma de Guadalajara,1
http://www.wikidata.org/entity/Q6156327,Universidad Alas Peruanas,1
http://www.wikidata.org/entity/Q9219,United States Military Academy,1
http://www.wikidata.org/entity/Q1196251,Union Theological Seminary,1
http://www.wikidata.org/entity/Q12724352,Union National College in Focșani,1
http://www.wikidata.org/entity/Q1567748,Union College,1
http://www.wikidata.org/entity/Q704468,University of Passau,1
http://www.wikidata.org/entity/Q1230902,University of Salento,1
http://www.wikidata.org/entity/Q459026,University of Rennes 2 – Upper Brittany,1
http://www.wikidata.org/entity/Q726595,University of Rennes 1,1
http://www.wikidata.org/entity/Q2496149,University of Reims,1
http://www.wikidata.org/entity/Q1630703,University of Pristina (1969–1999),1
http://www.wikidata.org/entity/Q1030305,University of Prince Edward Island,1
http://www.wikidata.org/entity/Q7896094,University of Pennsylvania School of Design,1
http://www.wikidata.org/entity/Q1462246,University of Patras,1
http://www.wikidata.org/entity/Q572286,University of Sarajevo,1
http://www.wikidata.org/entity/Q2845896,University of Paris,1
http://www.wikidata.org/entity/Q780975,University of Papua New Guinea,1
http://www.wikidata.org/entity/Q606815,University of Pannonia,1
