archaeologist,field_uri,field_label
http://www.wikidata.org/entity/Q5040060,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q5042432,http://www.wikidata.org/entity/Q156035,opinion journalism
http://www.wikidata.org/entity/Q5042432,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q5042432,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5042432,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q5043324,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q5043324,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q506426,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q506426,http://www.wikidata.org/entity/Q735,art
http://www.wikidata.org/entity/Q506426,http://www.wikidata.org/entity/Q806718,economics of banking
http://www.wikidata.org/entity/Q5065837,http://www.wikidata.org/entity/Q132116,folkloristics
http://www.wikidata.org/entity/Q5065837,http://www.wikidata.org/entity/Q156035,opinion journalism
http://www.wikidata.org/entity/Q5065837,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5065837,http://www.wikidata.org/entity/Q482,poetry
http://www.wikidata.org/entity/Q5065837,http://www.wikidata.org/entity/Q7163,politics
http://www.wikidata.org/entity/Q507406,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50743766,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q50743766,http://www.wikidata.org/entity/Q179132,speleology
http://www.wikidata.org/entity/Q50743766,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q50743766,http://www.wikidata.org/entity/Q35509,cave
http://www.wikidata.org/entity/Q5079007,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q5081877,http://www.wikidata.org/entity/Q12042160,scientific non-fiction literature
http://www.wikidata.org/entity/Q5081877,http://www.wikidata.org/entity/Q1578310,paleobiology
http://www.wikidata.org/entity/Q5081877,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5081877,http://www.wikidata.org/entity/Q676,prose
http://www.wikidata.org/entity/Q5082092,http://www.wikidata.org/entity/Q5697103,antiquarian
http://www.wikidata.org/entity/Q508221,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5082437,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5082437,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q5082437,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q5082910,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q5082910,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q5082910,http://www.wikidata.org/entity/Q51644,Early Christianity
http://www.wikidata.org/entity/Q5082948,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5085859,http://www.wikidata.org/entity/Q1129795,popular science literature
http://www.wikidata.org/entity/Q5085859,http://www.wikidata.org/entity/Q115160290,literary activity
http://www.wikidata.org/entity/Q5085859,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q5085859,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5093722,http://www.wikidata.org/entity/Q12776671,classical arts and culture
http://www.wikidata.org/entity/Q5093722,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5093722,http://www.wikidata.org/entity/Q8432,civilization
http://www.wikidata.org/entity/Q509792,http://www.wikidata.org/entity/Q17161,Etruscans
http://www.wikidata.org/entity/Q509792,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q51061482,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q51061482,http://www.wikidata.org/entity/Q732870,Hebrew Bible
http://www.wikidata.org/entity/Q5111883,http://www.wikidata.org/entity/Q208188,Moche culture
http://www.wikidata.org/entity/Q5111883,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q5111883,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5111883,http://www.wikidata.org/entity/Q419,Peru
http://www.wikidata.org/entity/Q51163226,http://www.wikidata.org/entity/Q11633,photography
http://www.wikidata.org/entity/Q51163226,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q511885,http://www.wikidata.org/entity/Q765822,underwater archaeology
http://www.wikidata.org/entity/Q51287331,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5128825,http://www.wikidata.org/entity/Q10855061,archaeological find
http://www.wikidata.org/entity/Q516045,http://www.wikidata.org/entity/Q175156,onomastics
http://www.wikidata.org/entity/Q51667817,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q517619,http://www.wikidata.org/entity/Q27172,biological anthropology
http://www.wikidata.org/entity/Q51768011,http://www.wikidata.org/entity/Q1047607,Spanish colonization of the Americas
http://www.wikidata.org/entity/Q51781662,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q517947,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q517947,http://www.wikidata.org/entity/Q7163,politics
http://www.wikidata.org/entity/Q5182871,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q5183334,http://www.wikidata.org/entity/Q959782,archaeological excavation
http://www.wikidata.org/entity/Q51844349,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q51844349,http://www.wikidata.org/entity/Q199655,library science
http://www.wikidata.org/entity/Q51844349,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q51886035,http://www.wikidata.org/entity/Q697948,history of Vienna
http://www.wikidata.org/entity/Q51886035,http://www.wikidata.org/entity/Q839006,urban archaeology
http://www.wikidata.org/entity/Q519108,http://www.wikidata.org/entity/Q211884,Byzantine art
http://www.wikidata.org/entity/Q519108,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q519108,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q519108,http://www.wikidata.org/entity/Q648154,Byzantine studies
http://www.wikidata.org/entity/Q519129,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q519129,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q52008180,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q52008180,http://www.wikidata.org/entity/Q961603,Jewish history
http://www.wikidata.org/entity/Q52040577,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q52040577,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q520802,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q52084591,http://www.wikidata.org/entity/Q35069,women's studies
http://www.wikidata.org/entity/Q5213676,http://www.wikidata.org/entity/Q1161034,historical archaeology
http://www.wikidata.org/entity/Q5213676,http://www.wikidata.org/entity/Q2143054,material culture
http://www.wikidata.org/entity/Q5213676,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q5213676,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5213676,http://www.wikidata.org/entity/Q5867387,history of archaeology
http://www.wikidata.org/entity/Q5213676,http://www.wikidata.org/entity/Q7328910,art collection
http://www.wikidata.org/entity/Q5214688,http://www.wikidata.org/entity/Q1057172,fantasy literature
http://www.wikidata.org/entity/Q5214688,http://www.wikidata.org/entity/Q20665028,detective literature
http://www.wikidata.org/entity/Q5214688,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q52149686,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q52149686,http://www.wikidata.org/entity/Q8242,literature
http://www.wikidata.org/entity/Q52190635,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5222909,http://www.wikidata.org/entity/Q3354732,Roman art
http://www.wikidata.org/entity/Q52233533,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q52233533,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q52233533,http://www.wikidata.org/entity/Q63386008,curating
http://www.wikidata.org/entity/Q52237828,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q52237828,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q52237828,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q5235281,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q5235281,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q52395657,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q52395657,http://www.wikidata.org/entity/Q811338,buildings archaeology
http://www.wikidata.org/entity/Q5240265,http://www.wikidata.org/entity/Q211884,Byzantine art
http://www.wikidata.org/entity/Q5240265,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5240265,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q524221,http://www.wikidata.org/entity/Q431,zoology
http://www.wikidata.org/entity/Q52447560,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5250279,http://www.wikidata.org/entity/Q1265179,maritime archaeology
http://www.wikidata.org/entity/Q52615705,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q52615705,http://www.wikidata.org/entity/Q49367,ice age
http://www.wikidata.org/entity/Q52615705,http://www.wikidata.org/entity/Q63386008,curating
http://www.wikidata.org/entity/Q52615705,http://www.wikidata.org/entity/Q7328910,art collection
http://www.wikidata.org/entity/Q52615705,http://www.wikidata.org/entity/Q83944,human evolution
http://www.wikidata.org/entity/Q526175,http://www.wikidata.org/entity/Q11913408,Celtiberia
http://www.wikidata.org/entity/Q5262316,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q5276804,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q5276804,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5276804,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q52768804,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q528775,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q52878,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q52878,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q5289551,http://www.wikidata.org/entity/Q11451,agriculture
http://www.wikidata.org/entity/Q5289551,http://www.wikidata.org/entity/Q1337995,paleoecology
http://www.wikidata.org/entity/Q5289551,http://www.wikidata.org/entity/Q217151,Neotropical realm
http://www.wikidata.org/entity/Q5289551,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5289551,http://www.wikidata.org/entity/Q2354850,phytolith
http://www.wikidata.org/entity/Q5289551,http://www.wikidata.org/entity/Q52106,biogeography
http://www.wikidata.org/entity/Q5289551,http://www.wikidata.org/entity/Q52139,climatology
http://www.wikidata.org/entity/Q5289551,http://www.wikidata.org/entity/Q636481,archaeobotany
http://www.wikidata.org/entity/Q5290433,http://www.wikidata.org/entity/Q420,biology
http://www.wikidata.org/entity/Q5294973,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q5294973,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5294973,http://www.wikidata.org/entity/Q5867387,history of archaeology
http://www.wikidata.org/entity/Q5294973,http://www.wikidata.org/entity/Q636066,experimental archaeology
http://www.wikidata.org/entity/Q5298488,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q52998785,http://www.wikidata.org/entity/Q12554,Middle Ages
http://www.wikidata.org/entity/Q52998785,http://www.wikidata.org/entity/Q1349760,medieval architecture
http://www.wikidata.org/entity/Q52998785,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q5302070,http://www.wikidata.org/entity/Q28065,forensic anthropology
http://www.wikidata.org/entity/Q5302070,http://www.wikidata.org/entity/Q339557,human biology
http://www.wikidata.org/entity/Q5302070,http://www.wikidata.org/entity/Q35942,Polynesia
http://www.wikidata.org/entity/Q5302070,http://www.wikidata.org/entity/Q66515588,skeleton
http://www.wikidata.org/entity/Q5302070,http://www.wikidata.org/entity/Q907924,Plains Indians
http://www.wikidata.org/entity/Q530942,http://www.wikidata.org/entity/Q12567,Vikings
http://www.wikidata.org/entity/Q530942,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q533121,http://www.wikidata.org/entity/Q3621491,archaeologist
http://www.wikidata.org/entity/Q533121,http://www.wikidata.org/entity/Q4773904,anthropologist
http://www.wikidata.org/entity/Q5333,http://www.wikidata.org/entity/Q1069,geology
http://www.wikidata.org/entity/Q5333,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q533573,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q533573,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q533573,http://www.wikidata.org/entity/Q476294,oriental studies
http://www.wikidata.org/entity/Q534440,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q534440,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q53445780,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5345625,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5345625,http://www.wikidata.org/entity/Q4763671,Anglo-Saxon archaeology
http://www.wikidata.org/entity/Q5345625,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q5345625,http://www.wikidata.org/entity/Q63386008,curating
http://www.wikidata.org/entity/Q5346218,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5346218,http://www.wikidata.org/entity/Q45621,ceramic
http://www.wikidata.org/entity/Q5346633,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5350067,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5350067,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q535213,http://www.wikidata.org/entity/Q23498,archaeology
