person_uri,education_uri,education_label
http://www.wikidata.org/entity/Q2623229,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q15435691,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q2413934,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q3579724,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q45720649,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q522200,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q3132125,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q3425971,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q3367081,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q1685766,http://www.wikidata.org/entity/Q3064332,Science Faculty of Paris
http://www.wikidata.org/entity/Q24688453,http://www.wikidata.org/entity/Q3064332,Science Faculty of Paris
http://www.wikidata.org/entity/Q15429610,http://www.wikidata.org/entity/Q3064332,Science Faculty of Paris
http://www.wikidata.org/entity/Q1388715,http://www.wikidata.org/entity/Q3064332,Science Faculty of Paris
http://www.wikidata.org/entity/Q108410929,http://www.wikidata.org/entity/Q3067523,Saint Sava College
http://www.wikidata.org/entity/Q108041010,http://www.wikidata.org/entity/Q307065,Abkhazian State University
http://www.wikidata.org/entity/Q133823778,http://www.wikidata.org/entity/Q307065,Abkhazian State University
http://www.wikidata.org/entity/Q138756808,http://www.wikidata.org/entity/Q307065,Abkhazian State University
http://www.wikidata.org/entity/Q4225056,http://www.wikidata.org/entity/Q307065,Abkhazian State University
http://www.wikidata.org/entity/Q4496832,http://www.wikidata.org/entity/Q307065,Abkhazian State University
http://www.wikidata.org/entity/Q98930733,http://www.wikidata.org/entity/Q307065,Abkhazian State University
http://www.wikidata.org/entity/Q3293870,http://www.wikidata.org/entity/Q30737726,Ecole nationale d'ingénieurs des travaux des eaux et forêts
http://www.wikidata.org/entity/Q3293930,http://www.wikidata.org/entity/Q3075124,Trent University
http://www.wikidata.org/entity/Q5693990,http://www.wikidata.org/entity/Q3075124,Trent University
http://www.wikidata.org/entity/Q11681434,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q1243614,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q119323777,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q116739048,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q109065131,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q107326901,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q28937049,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q28929791,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q50381438,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q28933231,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q63859975,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q94146740,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q93433236,http://www.wikidata.org/entity/Q308963,University of Salamanca
http://www.wikidata.org/entity/Q26702701,http://www.wikidata.org/entity/Q309331,Ohio State University
http://www.wikidata.org/entity/Q28777368,http://www.wikidata.org/entity/Q309331,Ohio State University
http://www.wikidata.org/entity/Q28047569,http://www.wikidata.org/entity/Q309350,Northwestern University
http://www.wikidata.org/entity/Q22917513,http://www.wikidata.org/entity/Q309350,Northwestern University
http://www.wikidata.org/entity/Q5543653,http://www.wikidata.org/entity/Q309350,Northwestern University
http://www.wikidata.org/entity/Q55089612,http://www.wikidata.org/entity/Q309350,Northwestern University
http://www.wikidata.org/entity/Q1594833,http://www.wikidata.org/entity/Q3098911,Stuyvesant High School
http://www.wikidata.org/entity/Q105945895,http://www.wikidata.org/entity/Q309948,Ruhr University Bochum
http://www.wikidata.org/entity/Q1745010,http://www.wikidata.org/entity/Q309948,Ruhr University Bochum
http://www.wikidata.org/entity/Q56425977,http://www.wikidata.org/entity/Q309948,Ruhr University Bochum
http://www.wikidata.org/entity/Q12755604,http://www.wikidata.org/entity/Q309988,Karlsruhe Institute of Technology
http://www.wikidata.org/entity/Q33066,http://www.wikidata.org/entity/Q309988,Karlsruhe Institute of Technology
http://www.wikidata.org/entity/Q5961564,http://www.wikidata.org/entity/Q3100918,Alborz High School
http://www.wikidata.org/entity/Q57987251,http://www.wikidata.org/entity/Q3110979,Södertörn University
http://www.wikidata.org/entity/Q629131,http://www.wikidata.org/entity/Q3113011,Hamilton College
http://www.wikidata.org/entity/Q817446,http://www.wikidata.org/entity/Q3113011,Hamilton College
http://www.wikidata.org/entity/Q100598257,http://www.wikidata.org/entity/Q3122623,Jean Sturm Gymnasium
http://www.wikidata.org/entity/Q20641846,http://www.wikidata.org/entity/Q3122623,Jean Sturm Gymnasium
http://www.wikidata.org/entity/Q59510574,http://www.wikidata.org/entity/Q3128016,Harvard Graduate School of Design
http://www.wikidata.org/entity/Q114805608,http://www.wikidata.org/entity/Q3128581,Geneva University of Art and Design
http://www.wikidata.org/entity/Q4055565,http://www.wikidata.org/entity/Q3135719,Ural State Mining University
http://www.wikidata.org/entity/Q7906140,http://www.wikidata.org/entity/Q3135913,Savitribai Phule Pune University
http://www.wikidata.org/entity/Q7494812,http://www.wikidata.org/entity/Q3135913,Savitribai Phule Pune University
http://www.wikidata.org/entity/Q135103564,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q12781453,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q1317196,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q12768118,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q107715948,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q12816398,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q19842108,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q15206948,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q19981165,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q25454335,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q25455694,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q21893667,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q28485617,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q26721101,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q20435082,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q902059,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q7583860,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q945986,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q725799,http://www.wikidata.org/entity/Q31392,Comenius University
http://www.wikidata.org/entity/Q3750942,http://www.wikidata.org/entity/Q3140484,Bedford School
http://www.wikidata.org/entity/Q134285891,http://www.wikidata.org/entity/Q314100,Kolleg St. Blasien
http://www.wikidata.org/entity/Q17045100,http://www.wikidata.org/entity/Q31458,Far East State Humanitarian University
http://www.wikidata.org/entity/Q55203828,http://www.wikidata.org/entity/Q3151770,D. Mendeleev University of Chemical Technology of Russia
http://www.wikidata.org/entity/Q113360638,http://www.wikidata.org/entity/Q3151811,Stanislas Institute
http://www.wikidata.org/entity/Q1040101,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q12035504,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q1354493,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q12034412,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q12037630,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q12037807,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q114368015,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q12034204,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q12033416,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q113784958,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q11706892,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q1101554,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q11985493,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q112343232,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q1063371,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q12022493,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q1568321,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q1473484,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q1681738,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q1446773,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q19772325,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q22808764,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q22696777,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q4992646,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q32777,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q557855,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q3507685,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q28950395,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q3767539,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q743651,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q705285,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q881095,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q95075661,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q942525,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q95438928,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q85874826,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q9323842,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q838659,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q75375,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q95215208,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q571137,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q726314,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q728706,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q697844,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q69498894,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q694801,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q60971500,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q5741146,http://www.wikidata.org/entity/Q31519,Charles University
http://www.wikidata.org/entity/Q55620813,http://www.wikidata.org/entity/Q3151936,Planning Institute of Paris
http://www.wikidata.org/entity/Q24937904,http://www.wikidata.org/entity/Q3151959,Grenoble Institute of Political Studies
http://www.wikidata.org/entity/Q3440737,http://www.wikidata.org/entity/Q3152059,Institut de paléontologie humaine
http://www.wikidata.org/entity/Q55628972,http://www.wikidata.org/entity/Q3152059,Institut de paléontologie humaine
http://www.wikidata.org/entity/Q55938210,http://www.wikidata.org/entity/Q3152059,Institut de paléontologie humaine
http://www.wikidata.org/entity/Q28105192,http://www.wikidata.org/entity/Q3152251,Institut français de Grèce
http://www.wikidata.org/entity/Q3170583,http://www.wikidata.org/entity/Q3152372,Institut national agronomique
http://www.wikidata.org/entity/Q3343477,http://www.wikidata.org/entity/Q3152445,Institut national du patrimoine
http://www.wikidata.org/entity/Q42887130,http://www.wikidata.org/entity/Q3152812,Institution Jean-Paul-II
http://www.wikidata.org/entity/Q869643,http://www.wikidata.org/entity/Q3152816,Institution Notre-Dame de Sainte-Croix
http://www.wikidata.org/entity/Q1289215,http://www.wikidata.org/entity/Q315658,University of Wrocław
http://www.wikidata.org/entity/Q120616600,http://www.wikidata.org/entity/Q315658,University of Wrocław
http://www.wikidata.org/entity/Q102022,http://www.wikidata.org/entity/Q315658,University of Wrocław
http://www.wikidata.org/entity/Q107112873,http://www.wikidata.org/entity/Q315658,University of Wrocław
