person_uri,person_label
http://www.wikidata.org/entity/Q3130628,Henri Bataille
http://www.wikidata.org/entity/Q3131086,Henri Fleisch
http://www.wikidata.org/entity/Q3131147,Henri Gadeau de Kerville
http://www.wikidata.org/entity/Q3131174,Henri Gauthier
http://www.wikidata.org/entity/Q3131432,Henri Lavachery
http://www.wikidata.org/entity/Q3131478,Henri Lepage
http://www.wikidata.org/entity/Q3131494,Henri Lhote
http://www.wikidata.org/entity/Q3131636,Henri Metzger
http://www.wikidata.org/entity/Q3131742,Henri Parriat
http://www.wikidata.org/entity/Q3131806,Henri Pognon
http://www.wikidata.org/entity/Q3131837,Henri Prades
http://www.wikidata.org/entity/Q3131864,Henri Quilgars
http://www.wikidata.org/entity/Q3131874,Henri Raison du Cleuziou
http://www.wikidata.org/entity/Q3131934,Henri Rolland
http://www.wikidata.org/entity/Q3131954,Henri Rouzaud
http://www.wikidata.org/entity/Q3132033,Henri Stern
http://www.wikidata.org/entity/Q3132125,Henri van Effenterre
http://www.wikidata.org/entity/Q3133189,Henry de Gérin-Ricard
http://www.wikidata.org/entity/Q3133505,Herbert Spinden
http://www.wikidata.org/entity/Q313458,Lewis H. Morgan
http://www.wikidata.org/entity/Q31353365,Arun Sharma
http://www.wikidata.org/entity/Q3135463,Takayasu Higuchi
http://www.wikidata.org/entity/Q31354915,Joni Apakidze
http://www.wikidata.org/entity/Q3135527,Hilaire Ochier
http://www.wikidata.org/entity/Q31355853,Jumber Kopaliani
http://www.wikidata.org/entity/Q31358836,Iestyn Jones
http://www.wikidata.org/entity/Q3136101,Hippolyte Müller
http://www.wikidata.org/entity/Q3136219,Hiria Ottino
http://www.wikidata.org/entity/Q31365463,Vejsil Ćurčić
http://www.wikidata.org/entity/Q314267,Jagadish Chandra Bose
http://www.wikidata.org/entity/Q3144584,Hédi Dridi
http://www.wikidata.org/entity/Q3144599,Hédi Slim
http://www.wikidata.org/entity/Q3144742,Hélène Cuvigny
http://www.wikidata.org/entity/Q3155246,Isha Schwaller de Lubicz
http://www.wikidata.org/entity/Q3157461,Jacky Fanjaud
http://www.wikidata.org/entity/Q3157571,Jakob Linckh
http://www.wikidata.org/entity/Q3157783,Jacqueline Pirenne
http://www.wikidata.org/entity/Q3158401,Jacques Briard
http://www.wikidata.org/entity/Q3158640,Jacques Dassié
http://www.wikidata.org/entity/Q3158804,Jacques Dumas
http://www.wikidata.org/entity/Q3158956,Jacques Gabriel Bulliot
http://www.wikidata.org/entity/Q3159169,Jacques Jarry
http://www.wikidata.org/entity/Q3159171,Jacques Jaubert
http://www.wikidata.org/entity/Q316263,Desiré-Raoul Rochette
http://www.wikidata.org/entity/Q3162763,Jaromír Málek
http://www.wikidata.org/entity/Q3163963,Jean-Baptiste Colbert de Beaulieu
http://www.wikidata.org/entity/Q3164075,Jean-Baptiste Evariste Charles Pricot de Sainte-Marie
http://www.wikidata.org/entity/Q3164149,Jean-Baptiste Heraclée Olivier de Wismes
http://www.wikidata.org/entity/Q3164159,Jean-Baptiste Humbert
http://www.wikidata.org/entity/Q3164323,Jean-Baptiste Ochier
http://www.wikidata.org/entity/Q3164393,Jean-Baptiste Rames
http://www.wikidata.org/entity/Q3164481,Jean-Baptiste Vietty
http://www.wikidata.org/entity/Q3164721,Jean-Christian Spahni
http://www.wikidata.org/entity/Q3164990,Jean-Claude Gardin
http://www.wikidata.org/entity/Q3165286,Jean-César-Marie-Alexandre Chaudruc de Crazannes
http://www.wikidata.org/entity/Q3166193,Jean-Jacques Bourassé
http://www.wikidata.org/entity/Q3166663,Jean-Louis Brunaux
http://www.wikidata.org/entity/Q31667707,Aleksandra Mano
http://www.wikidata.org/entity/Q3167104,Jean-Luc Carbuccia
http://www.wikidata.org/entity/Q3167200,Jean-Luc Martinez
http://www.wikidata.org/entity/Q3167767,Jean-Marie Pesez
http://www.wikidata.org/entity/Q3167985,Jean-Michel Chazine
http://www.wikidata.org/entity/Q31683779,Louis-Jacques-Marie Bizeul
http://www.wikidata.org/entity/Q3168446,Jean-Paul Demoule
http://www.wikidata.org/entity/Q3168667,Jean-Paul Richter
http://www.wikidata.org/entity/Q3169070,Jean-Pierre Bracco
http://www.wikidata.org/entity/Q3169081,Jean-Pierre Brun
http://www.wikidata.org/entity/Q3169161,Jean-Pierre Cros-Mayrevieille
http://www.wikidata.org/entity/Q3169898,Jean-René Claudel
http://www.wikidata.org/entity/Q3169914,Jean-René Jannot
http://www.wikidata.org/entity/Q3170020,Jean-Sébastien Devoucoux
http://www.wikidata.org/entity/Q3170137,Jean-Yves Empereur
http://www.wikidata.org/entity/Q3170181,Jean-Yves Marin
http://www.wikidata.org/entity/Q3170583,Jean Baradez
http://www.wikidata.org/entity/Q3170698,Jean Benoît Désiré Cochet
http://www.wikidata.org/entity/Q317075,R. G. Collingwood
http://www.wikidata.org/entity/Q3170782,Jean Bingen
http://www.wikidata.org/entity/Q3170945,Jean Bousquet
http://www.wikidata.org/entity/Q3171224,Jean Charay
http://www.wikidata.org/entity/Q3171277,Jean Chausserie-Laprée
http://www.wikidata.org/entity/Q3171462,Jean Courtin
http://www.wikidata.org/entity/Q3172004,Jean Ferron
http://www.wikidata.org/entity/Q3172366,Jean Gran-Aymerich
http://www.wikidata.org/entity/Q3172424,Jean Guilaine
http://www.wikidata.org/entity/Q3172451,Jean Guyon
http://www.wikidata.org/entity/Q3172495,Jean Hatzfeld
http://www.wikidata.org/entity/Q3172563,Jean Hubert
http://www.wikidata.org/entity/Q3172912,Jean L'Helgouach
http://www.wikidata.org/entity/Q3173441,Ivan Mikhailovich Martynov
http://www.wikidata.org/entity/Q3173823,Jean Pagès-Allary
http://www.wikidata.org/entity/Q3174099,Jean Pouilloux
http://www.wikidata.org/entity/Q3174101,Jean Poupé
http://www.wikidata.org/entity/Q3174378,Jean Roche
http://www.wikidata.org/entity/Q3174396,Jean Roidot-Déléage
http://www.wikidata.org/entity/Q3175085,Jean Vézian
http://www.wikidata.org/entity/Q3176095,Jeanne Leuba
http://www.wikidata.org/entity/Q31763154,Andro Krstulović Opara
http://www.wikidata.org/entity/Q31783107,Georges Colonna-Ceccaldi
http://www.wikidata.org/entity/Q3179561,Joan Breton Connelly
http://www.wikidata.org/entity/Q3180820,Johannès Plantadis
http://www.wikidata.org/entity/Q3182328,John Baines
http://www.wikidata.org/entity/Q3183262,Jonas C. Greenfield
http://www.wikidata.org/entity/Q31840682,Mirko Gutjahr
http://www.wikidata.org/entity/Q3184485,Joseph Alphonse Letaille
http://www.wikidata.org/entity/Q3184833,Joseph Denais
http://www.wikidata.org/entity/Q3184893,Joseph Décréaux
http://www.wikidata.org/entity/Q3184950,Joseph Florimond Loubat
http://www.wikidata.org/entity/Q3185057,Joseph Hackin
http://www.wikidata.org/entity/Q3185157,Joseph Keele
http://www.wikidata.org/entity/Q3185294,Joseph Maillard
http://www.wikidata.org/entity/Q3185620,Joseph Sautel
http://www.wikidata.org/entity/Q3185749,Joseph Villiet
http://www.wikidata.org/entity/Q3187346,Joël-Claude Meffre
http://www.wikidata.org/entity/Q3187712,Juan Maluquer de Motes Nicolau
http://www.wikidata.org/entity/Q3187789,Juan San Martín
http://www.wikidata.org/entity/Q3188416,Jules Barthoux
http://www.wikidata.org/entity/Q3188437,Jules Boissonnade
http://www.wikidata.org/entity/Q3188944,Jules Toutain
http://www.wikidata.org/entity/Q3188992,Jules de Laurière
http://www.wikidata.org/entity/Q3189000,Jules de Pétigny
http://www.wikidata.org/entity/Q3189644,Julien Sacaze
http://www.wikidata.org/entity/Q3190427,Justin Cénac-Moncaut
http://www.wikidata.org/entity/Q31917894,Arturo Palma di Cesnola
http://www.wikidata.org/entity/Q319471,Alexander Fol
http://www.wikidata.org/entity/Q3196824,Kim Won-yong
http://www.wikidata.org/entity/Q3205899,L. N. Lavolle
http://www.wikidata.org/entity/Q320612,Imre Henszlmann
http://www.wikidata.org/entity/Q320827,I. E. S. Edwards
http://www.wikidata.org/entity/Q320931,Christian Jürgensen Thomsen
http://www.wikidata.org/entity/Q321629,René Joffroy
http://www.wikidata.org/entity/Q32178355,Mai Yinghao
http://www.wikidata.org/entity/Q3219075,Laurent Bricault
http://www.wikidata.org/entity/Q3219222,Laurent Flutsch
http://www.wikidata.org/entity/Q322052,Władysław Szafer
http://www.wikidata.org/entity/Q322443,Victor Wolfgang von Hagen
http://www.wikidata.org/entity/Q3229721,Leonardo López Luján
http://www.wikidata.org/entity/Q3229813,Leopoldo Batres
http://www.wikidata.org/entity/Q32352734,Renée Colardelle
http://www.wikidata.org/entity/Q32383588,Peter Fasold
http://www.wikidata.org/entity/Q3240795,Lilia Labidi
http://www.wikidata.org/entity/Q324779,Kamal Salibi
http://www.wikidata.org/entity/Q325144,Philippe Le Bas
http://www.wikidata.org/entity/Q325296,Mauro Cristofani
http://www.wikidata.org/entity/Q325869,George Bass
http://www.wikidata.org/entity/Q3260362,Louis-Auguste Bosseboeuf
http://www.wikidata.org/entity/Q3260594,Louis-Hugues Vincent
http://www.wikidata.org/entity/Q3260963,Louis Abel Girardot
http://www.wikidata.org/entity/Q3261162,Louis Balsan
http://www.wikidata.org/entity/Q3261439,Louis Carton
http://www.wikidata.org/entity/Q3261466,Louis Charbonneau-Lassay
http://www.wikidata.org/entity/Q3261693,Louis Demaeght
http://www.wikidata.org/entity/Q3261883,Louis Favre
http://www.wikidata.org/entity/Q3261912,Louis Foucher
http://www.wikidata.org/entity/Q3262073,Louis Graves
http://www.wikidata.org/entity/Q3262525,Louis Leschi
http://www.wikidata.org/entity/Q3262935,Louis Poinssot
http://www.wikidata.org/entity/Q326308,William Mitchell Ramsay
http://www.wikidata.org/entity/Q3263120,Louis Siret
http://www.wikidata.org/entity/Q3263501,Louis de La Saussaye
http://www.wikidata.org/entity/Q3264409,Margaret Roxan
http://www.wikidata.org/entity/Q3265409,Lucien Bégule
http://www.wikidata.org/entity/Q3265524,Lucien Golvin
http://www.wikidata.org/entity/Q3265660,Lucien Olivier
http://www.wikidata.org/entity/Q3266195,Ludovico Magrini
http://www.wikidata.org/entity/Q3266641,Luis Chero Zurita
http://www.wikidata.org/entity/Q326906,Isidoro Falchi
http://www.wikidata.org/entity/Q3269422,Léon de Laborde
http://www.wikidata.org/entity/Q3269433,Lyla Pinch Brock
http://www.wikidata.org/entity/Q3270614,Léon-Eugène Méhédin
http://www.wikidata.org/entity/Q3270681,Léon Alègre
http://www.wikidata.org/entity/Q3270879,Leon de Meyer
http://www.wikidata.org/entity/Q3270911,Léon Diguet
http://www.wikidata.org/entity/Q3271045,Léon Henri-Martin
http://www.wikidata.org/entity/Q3271091,Léon Joulin
http://www.wikidata.org/entity/Q3271244,Léon Palustre
http://www.wikidata.org/entity/Q3271277,Léon Pressouyre
http://www.wikidata.org/entity/Q3271335,Judith Herrin
http://www.wikidata.org/entity/Q3271450,Léon de Vesly
http://www.wikidata.org/entity/Q3272336,M'hamed Hassine Fantar
http://www.wikidata.org/entity/Q327363,Jules Desnoyers
http://www.wikidata.org/entity/Q32777,Vladimír Špidla
http://www.wikidata.org/entity/Q3277711,Mahfoud Ferroukhi
http://www.wikidata.org/entity/Q3277815,Mahmoud Maher Taha
http://www.wikidata.org/entity/Q327789,Brian M. Fagan
http://www.wikidata.org/entity/Q3278112,Dorothea Bate
http://www.wikidata.org/entity/Q328245,Karol Lanckoroński
http://www.wikidata.org/entity/Q32830854,Albert Lebègue
http://www.wikidata.org/entity/Q32834,Sigismondo Castromediano
http://www.wikidata.org/entity/Q3284951,Mamdouh Damaty
http://www.wikidata.org/entity/Q32860394,Anatole Perrault-Dabot
http://www.wikidata.org/entity/Q32860680,Takeshi Inomata
http://www.wikidata.org/entity/Q328707,Victor Guérin
http://www.wikidata.org/entity/Q3288190,Marc Le Roux
http://www.wikidata.org/entity/Q3288384,Marc Sauter
http://www.wikidata.org/entity/Q3288651,Marcel Baudouin
http://www.wikidata.org/entity/Q3289072,Marcel Jérôme Rigollot
http://www.wikidata.org/entity/Q3289112,Marcel Le Glay
http://www.wikidata.org/entity/Q3289175,Marcel Lutz
http://www.wikidata.org/entity/Q3289273,Marcel Otte
http://www.wikidata.org/entity/Q3289597,Marcellin Chiris
http://www.wikidata.org/entity/Q3290591,Margherita Bergamini
http://www.wikidata.org/entity/Q329082,Frédéric Jules Sichel
http://www.wikidata.org/entity/Q3290938,Maria Dzielska
http://www.wikidata.org/entity/Q3290944,Maria Floriani Squarciapino
http://www.wikidata.org/entity/Q3291415,Paul Bahn
http://www.wikidata.org/entity/Q329164,Eduard Mahler
http://www.wikidata.org/entity/Q3291696,Marie-Claude Bakkal-Lagarde
http://www.wikidata.org/entity/Q3291754,Marie-Dominique Nenna
http://www.wikidata.org/entity/Q3291941,Marie-Joseph Brune
http://www.wikidata.org/entity/Q32923384,Ernest Grille de Beuzelin
http://www.wikidata.org/entity/Q3292570,Marie Hackin
http://www.wikidata.org/entity/Q329349,Jean Leclant
http://www.wikidata.org/entity/Q3293514,Mario Moretti
http://www.wikidata.org/entity/Q3293520,Mario Napoli
http://www.wikidata.org/entity/Q329382,Georges Legrain
http://www.wikidata.org/entity/Q3293870,Marius Vazeilles
http://www.wikidata.org/entity/Q3293930,Marjolaine Boutin-Sweet
http://www.wikidata.org/entity/Q3295206,Marthe Oulié
http://www.wikidata.org/entity/Q3295450,Martin Harrison
http://www.wikidata.org/entity/Q3297026,Pierre Lacau
http://www.wikidata.org/entity/Q329705,Ahmed Kamal
http://www.wikidata.org/entity/Q3297810,Massoud Azarnoush
http://www.wikidata.org/entity/Q32990492,Jacques Meunié
http://www.wikidata.org/entity/Q3300467,Maurice Bourlon
http://www.wikidata.org/entity/Q330053,Darrell A. Amyx
http://www.wikidata.org/entity/Q3300735,Maurice Dunand
http://www.wikidata.org/entity/Q3300751,Maurice Euzennat
http://www.wikidata.org/entity/Q3300889,Maurice Halna du Fretay
http://www.wikidata.org/entity/Q3301123,Maurice Marsac
http://www.wikidata.org/entity/Q3301229,Maurice Olender
http://www.wikidata.org/entity/Q3301321,Maurice Reygasse
http://www.wikidata.org/entity/Q3301429,Maurice Sznycer
http://www.wikidata.org/entity/Q3302093,Max Escalon de Fonton
http://www.wikidata.org/entity/Q3302773,Maximilien Théodore Chrétin
http://www.wikidata.org/entity/Q33037427,Charmian Woodfield
http://www.wikidata.org/entity/Q3304023,Aleksandar Stipčević
http://www.wikidata.org/entity/Q3304994,Melchior de Vogüé
http://www.wikidata.org/entity/Q3306563,Alan Wace
http://www.wikidata.org/entity/Q33066,Wolfgang Müller-Wiener
http://www.wikidata.org/entity/Q3308002,Michael Avi-Yonah
http://www.wikidata.org/entity/Q3308188,Michael E. Smith
http://www.wikidata.org/entity/Q330825,Mario Caiano
http://www.wikidata.org/entity/Q3308272,Michael J. Snarskis
http://www.wikidata.org/entity/Q3308960,Michel Baud
http://www.wikidata.org/entity/Q3309409,Michel Debidour
http://www.wikidata.org/entity/Q3309634,Michel Fleury
http://www.wikidata.org/entity/Q3309963,Michel Jacq-Hergoualc'h
http://www.wikidata.org/entity/Q33100549,Elisabeth Munksgaard
http://www.wikidata.org/entity/Q33100869,Jean-Charles Arramond
http://www.wikidata.org/entity/Q33101869,Michel Gras
http://www.wikidata.org/entity/Q33103298,Gilles Béguin
http://www.wikidata.org/entity/Q3310641,Michel Py
http://www.wikidata.org/entity/Q33110221,Jean-Pierre Mohen
http://www.wikidata.org/entity/Q33111022,Jean-Luc Lamboley
http://www.wikidata.org/entity/Q33111121,Zhaneta Andrea
http://www.wikidata.org/entity/Q3311311,Michele Piccirillo
http://www.wikidata.org/entity/Q331171,Antonino Salinas
http://www.wikidata.org/entity/Q33122226,Àlvar Caixal i Mata
http://www.wikidata.org/entity/Q33140338,Michel Colardelle
http://www.wikidata.org/entity/Q33140413,Claude Domergue
http://www.wikidata.org/entity/Q33140984,Fanette Laubenheimer
http://www.wikidata.org/entity/Q33141709,François Baratte
http://www.wikidata.org/entity/Q3314419,Miloje Vasić
http://www.wikidata.org/entity/Q3315889,Miranda Aldhouse-Green
http://www.wikidata.org/entity/Q3316616,Anton Wilhelm Brøgger
http://www.wikidata.org/entity/Q33167904,Catherine Perlès
http://www.wikidata.org/entity/Q33177082,Hélène Roche
http://www.wikidata.org/entity/Q332206,Charles Virolleaud
http://www.wikidata.org/entity/Q33222875,Pascal Depaepe
http://www.wikidata.org/entity/Q3323562,José María Soler García
http://www.wikidata.org/entity/Q3323685,Alfons Parczewski
http://www.wikidata.org/entity/Q3324093,Morin-Jean
http://www.wikidata.org/entity/Q3324784,Moshe Kochavi
http://www.wikidata.org/entity/Q3326175,Mick Aston
http://www.wikidata.org/entity/Q33267244,Jean-Marie Dentzer
http://www.wikidata.org/entity/Q3327256,Xosé Filgueira Valverde
http://www.wikidata.org/entity/Q333292,Camille Jullian
http://www.wikidata.org/entity/Q3336542,Nathalie Beaux-Grimal
http://www.wikidata.org/entity/Q3339240,Nezih Fıratlı
http://www.wikidata.org/entity/Q3340176,Nicolas Cauwe
http://www.wikidata.org/entity/Q3340426,Nicolas Husson
http://www.wikidata.org/entity/Q3343528,Norberto González Crespo
http://www.wikidata.org/entity/Q3343755,Norman Clermont
http://www.wikidata.org/entity/Q33440371,Josef Naudascher
http://www.wikidata.org/entity/Q334856,Ümit Serdaroğlu
http://www.wikidata.org/entity/Q3348837,Octave Join-Lambert
http://www.wikidata.org/entity/Q3351277,Olivier Picard
http://www.wikidata.org/entity/Q33514253,Harald Koschik
http://www.wikidata.org/entity/Q3351532,Olof Arrhenius
http://www.wikidata.org/entity/Q335189,Colin Renfrew
http://www.wikidata.org/entity/Q33524778,Philippe des Forts
http://www.wikidata.org/entity/Q33528755,Giuliano Palmieri
http://www.wikidata.org/entity/Q3353143,Carl Fredrik Meinander
http://www.wikidata.org/entity/Q3353230,Julius Ailio
http://www.wikidata.org/entity/Q3353598,Karl Ditlev Rygh
http://www.wikidata.org/entity/Q3353704,George Stephens
http://www.wikidata.org/entity/Q3356270,Oric Bates
http://www.wikidata.org/entity/Q33567,Frederick Catherwood
http://www.wikidata.org/entity/Q3357633,Othon Riemann
http://www.wikidata.org/entity/Q335845,"Henry Herbert, 4th Earl of Carnarvon"
http://www.wikidata.org/entity/Q3363311,Jacob Kornerup
http://www.wikidata.org/entity/Q33643270,Marcel Bulard
http://www.wikidata.org/entity/Q3364783,Karl Bomansson
http://www.wikidata.org/entity/Q3364967,Gudmund Hatt
http://www.wikidata.org/entity/Q3367081,Parviz Varjavand
http://www.wikidata.org/entity/Q3368886,Patrice Brun
http://www.wikidata.org/entity/Q3369003,Patrice Méniel
http://www.wikidata.org/entity/Q3370354,Paul-Marie Duval
http://www.wikidata.org/entity/Q3370567,Paul Barguet
http://www.wikidata.org/entity/Q3370618,Paul Bernard
http://www.wikidata.org/entity/Q3370946,Paul Couissin
http://www.wikidata.org/entity/Q3371180,Paul Eychart
http://www.wikidata.org/entity/Q3371292,Paul Gauckler
