,person_uri,per_activ,gender,country,occup_s,edpl
1506,http://www.wikidata.org/entity/Q7781585,1951-1975,male,United Kingdom,other,other_uni
1507,http://www.wikidata.org/entity/Q1454840,1926-1950,male,France,historian,other_uni
1508,http://www.wikidata.org/entity/Q95100971,1926-1950,male,Czechia,other,other_uni
1509,http://www.wikidata.org/entity/Q6252469,1926-1950,male,United Kingdom,anthropologist,other_uni
1510,http://www.wikidata.org/entity/Q1580771,1926-1950,male,Germany,university-teacher,other_uni
1511,http://www.wikidata.org/entity/Q12101689,1951-1975,male,Russian Federation,historian,other_uni
1512,http://www.wikidata.org/entity/Q7668746,1951-1975,male,United Kingdom,anthropologist,other_uni
1513,http://www.wikidata.org/entity/Q1446773,1926-1950,male,Czechia,university-teacher,other_uni
1514,http://www.wikidata.org/entity/Q870363,1926-1950,male,Austria Hungary,museologist,other_uni
1515,http://www.wikidata.org/entity/Q1570201,1951-1975,female,United Kingdom,anthropologist,other_uni
1516,http://www.wikidata.org/entity/Q128795970,1951-1975,female,Ukraine,historian,other_uni
1517,http://www.wikidata.org/entity/Q1401213,1926-1950,male,Russian Federation,other,other_uni
1518,http://www.wikidata.org/entity/Q1399403,1926-1950,male,Ukraine,anthropologist,other_uni
1519,http://www.wikidata.org/entity/Q96282,1951-1975,male,Germany,university-teacher,other_uni
1520,http://www.wikidata.org/entity/Q7961581,1951-1975,male,United States Can.,anthropologist,other_uni
1521,http://www.wikidata.org/entity/Q6381263,1951-1975,male,Poland,historian,other_uni
1522,http://www.wikidata.org/entity/Q138606567,1926-1950,male,Central Europe,other,Eötvös Loránd University
1523,http://www.wikidata.org/entity/Q8002373,1951-1975,female,United States Can.,university-teacher,other_uni
1524,http://www.wikidata.org/entity/Q6103968,1926-1950,male,United States Can.,anthropologist,other_uni
1525,http://www.wikidata.org/entity/Q12083405,1926-1950,male,Russian Federation,historian,other_uni
1526,http://www.wikidata.org/entity/Q95795010,1951-1975,male,France,university-teacher,other_uni
1527,http://www.wikidata.org/entity/Q6166807,1926-1950,male,United States Can.,anthropologist,other_uni
1528,http://www.wikidata.org/entity/Q1597072,1951-1975,male,Germany,university-teacher,University of Bonn
1529,http://www.wikidata.org/entity/Q6129680,1926-1950,male,United States Can.,anthropologist,other_uni
1530,http://www.wikidata.org/entity/Q7615914,1926-1950,male,United Kingdom,anthropologist,Harvard University
1531,http://www.wikidata.org/entity/Q12878405,1951-1975,male,Russian Federation,art-historian,other_uni
1532,http://www.wikidata.org/entity/Q6122508,1951-1975,male,United States Can.,anthropologist,Harvard University
1533,http://www.wikidata.org/entity/Q101394,1951-1975,male,Germany,university-teacher,other_uni
1534,http://www.wikidata.org/entity/Q679576,1951-1975,male,Italy,university-teacher,other_uni
1535,http://www.wikidata.org/entity/Q715743,1951-1975,male,Russian Federation,anthropologist,other_uni
1536,http://www.wikidata.org/entity/Q16749836,1951-1975,male,United Kingdom,anthropologist,other_uni
1537,http://www.wikidata.org/entity/Q130740504,1951-1975,male,United States Can.,anthropologist,other_uni
1538,http://www.wikidata.org/entity/Q15129802,1951-1975,female,United States Can.,anthropologist,other_uni
1539,http://www.wikidata.org/entity/Q16750716,1926-1950,male,United Kingdom,other,other_uni
1540,http://www.wikidata.org/entity/Q5708495,1951-1975,male,United Kingdom,university-teacher,other_uni
1541,http://www.wikidata.org/entity/Q151164,1926-1950,male,France,art-historian,other_uni
1542,http://www.wikidata.org/entity/Q5707977,1951-1975,male,France,other,Beaux-Arts de Paris
1543,http://www.wikidata.org/entity/Q714252,1926-1950,male,Central Europe,university-teacher,University of Vienna
1544,http://www.wikidata.org/entity/Q1542008,1951-1975,male,United Kingdom,university-teacher,other_uni
1545,http://www.wikidata.org/entity/Q133289741,1926-1950,male,Central Europe,politician,other_uni
1546,http://www.wikidata.org/entity/Q15130057,1926-1950,male,United Kingdom,university-teacher,other_uni
1547,http://www.wikidata.org/entity/Q711820,1926-1950,male,France,other,École Normale Supérieure
1548,http://www.wikidata.org/entity/Q9157042,1926-1950,male,Poland,university-teacher,other_uni
1549,http://www.wikidata.org/entity/Q12316030,1926-1950,male,Scandinavia,other,other_uni
1550,http://www.wikidata.org/entity/Q12026603,1926-1950,male,Czechia,historian,other_uni
1551,http://www.wikidata.org/entity/Q16676871,1951-1975,male,Belgium Netherl.,art-historian,other_uni
1552,http://www.wikidata.org/entity/Q100598257,1951-1975,male,France,art-historian,other_uni
1553,http://www.wikidata.org/entity/Q5762886,1951-1975,male,Poland,anthropologist,other_uni
1554,http://www.wikidata.org/entity/Q133863013,1926-1950,male,Germany,curator,other_uni
1555,http://www.wikidata.org/entity/Q10861360,1951-1975,female,Czechia,art-historian,other_uni
1556,http://www.wikidata.org/entity/Q12023991,1926-1950,male,Czechia,museologist,other_uni
1557,http://www.wikidata.org/entity/Q103449635,1951-1975,male,United States Can.,other,other_uni
1558,http://www.wikidata.org/entity/Q9341686,1951-1975,male,Ukraine,historian,other_uni
1559,http://www.wikidata.org/entity/Q99389940,1926-1950,male,Germany,other,other_uni
1560,http://www.wikidata.org/entity/Q12017151,1926-1950,male,Czechia,university-teacher,other_uni
1561,http://www.wikidata.org/entity/Q9389828,1951-1975,male,Poland,museologist,other_uni
1562,http://www.wikidata.org/entity/Q1317120,1926-1950,male,Austria Hungary,museologist,Eötvös Loránd University
1563,http://www.wikidata.org/entity/Q695459,1926-1950,male,France,anthropologist,other_uni
1564,http://www.wikidata.org/entity/Q56612711,1951-1975,male,Belgium Netherl.,university-teacher,other_uni
1565,http://www.wikidata.org/entity/Q15130478,1926-1950,male,United States Can.,anthropologist,other_uni
1566,http://www.wikidata.org/entity/Q15130559,1926-1950,female,United States Can.,anthropologist,other_uni
1567,http://www.wikidata.org/entity/Q9323842,1951-1975,male,Czechia,historian,other_uni
1568,http://www.wikidata.org/entity/Q95175339,1951-1975,male,Czechia,museologist,other_uni
1569,http://www.wikidata.org/entity/Q95175299,1951-1975,male,Czechia,historian,other_uni
1570,http://www.wikidata.org/entity/Q7066638,1926-1950,male,United Kingdom,university-teacher,other_uni
1571,http://www.wikidata.org/entity/Q933418,1951-1975,male,United States Can.,university-teacher,other_uni
1572,http://www.wikidata.org/entity/Q94772857,1951-1975,female,Poland,prehistorian,other_uni
1573,http://www.wikidata.org/entity/Q72564,1926-1950,male,Poland,university-teacher,other_uni
1574,http://www.wikidata.org/entity/Q12173700,1951-1975,male,Poland,historian,other_uni
1575,http://www.wikidata.org/entity/Q12792707,1951-1975,male,Central Europe,university-teacher,other_uni
1576,http://www.wikidata.org/entity/Q15066170,1951-1975,male,Russian Federation,historian,Saint Petersburg State University
1577,http://www.wikidata.org/entity/Q15441933,1926-1950,male,Central Europe,anthropologist,other_uni
1578,http://www.wikidata.org/entity/Q125117836,1951-1975,female,Austria Hungary,art-historian,Eötvös Loránd University
1579,http://www.wikidata.org/entity/Q1346814,1926-1950,male,Ukraine,anthropologist,other_uni
1580,http://www.wikidata.org/entity/Q872366,1926-1950,male,United Kingdom,anthropologist,other_uni
1581,http://www.wikidata.org/entity/Q5936120,1926-1950,male,Spain Port.,university-teacher,other_uni
1582,http://www.wikidata.org/entity/Q87808,1926-1950,male,Germany,university-teacher,other_uni
1583,http://www.wikidata.org/entity/Q12033416,1926-1950,female,Czechia,other,other_uni
1584,http://www.wikidata.org/entity/Q16523627,1926-1950,male,Austria Hungary,art-historian,Eötvös Loránd University
1585,http://www.wikidata.org/entity/Q1659672,1926-1950,male,Scandinavia,anthropologist,other_uni
1586,http://www.wikidata.org/entity/Q879125,1951-1975,male,France,other,other_uni
1587,http://www.wikidata.org/entity/Q105839989,1951-1975,male,Austria Hungary,art-historian,Eötvös Loránd University
1588,http://www.wikidata.org/entity/Q6713259,1951-1975,male,United States Can.,anthropologist,other_uni
1589,http://www.wikidata.org/entity/Q1343537,1926-1950,male,United States Can.,anthropologist,other_uni
1590,http://www.wikidata.org/entity/Q7241912,1951-1975,male,United States Can.,anthropologist,other_uni
1591,http://www.wikidata.org/entity/Q870405,1951-1975,male,Central Europe,other,other_uni
1592,http://www.wikidata.org/entity/Q1638687,1926-1950,male,United States Can.,university-teacher,Harvard University
1593,http://www.wikidata.org/entity/Q1059594,1926-1950,female,Italy,university-teacher,Italian School of Archaeology at Athens
1594,http://www.wikidata.org/entity/Q947797,1951-1975,male,Central Europe,other,Eötvös Loránd University
1595,http://www.wikidata.org/entity/Q20641846,1951-1975,male,France,university-teacher,other_uni
1596,http://www.wikidata.org/entity/Q2061236,1951-1975,male,United States Can.,anthropologist,other_uni
1597,http://www.wikidata.org/entity/Q20576782,1951-1975,male,Russian Federation,historian,other_uni
1598,http://www.wikidata.org/entity/Q4301617,1951-1975,male,Ukraine,anthropologist,other_uni
1599,http://www.wikidata.org/entity/Q4013905,1951-1975,male,Italy,other,other_uni
1600,http://www.wikidata.org/entity/Q3102226,1951-1975,male,France,historian,other_uni
1601,http://www.wikidata.org/entity/Q1148549,1951-1975,male,United Kingdom,art-historian,other_uni
1602,http://www.wikidata.org/entity/Q70251750,1951-1975,male,Baltic States Fin. Belar.,university-teacher,other_uni
1603,http://www.wikidata.org/entity/Q4013563,1951-1975,male,Italy,university-teacher,other_uni
1604,http://www.wikidata.org/entity/Q1523942,1951-1975,male,France,university-teacher,other_uni
1605,http://www.wikidata.org/entity/Q12816398,1951-1975,male,Central Europe,historian,other_uni
1606,http://www.wikidata.org/entity/Q4090048,1951-1975,male,Ukraine,other,other_uni
1607,http://www.wikidata.org/entity/Q2473278,1951-1975,male,Belgium Netherl.,historian,other_uni
1608,http://www.wikidata.org/entity/Q7380259,1951-1975,male,United Kingdom,university-teacher,other_uni
1609,http://www.wikidata.org/entity/Q3093254,1951-1975,male,Central Europe,university-teacher,University of Vienna
1610,http://www.wikidata.org/entity/Q7188638,1951-1975,female,United States Can.,anthropologist,other_uni
1611,http://www.wikidata.org/entity/Q20742663,1951-1975,male,Germany,historian,other_uni
1612,http://www.wikidata.org/entity/Q74888,1951-1975,male,Germany,university-teacher,Leipzig University
1613,http://www.wikidata.org/entity/Q4228820,1951-1975,male,Russian Federation,university-teacher,other_uni
1614,http://www.wikidata.org/entity/Q116783255,1951-1975,male,United States Can.,other,other_uni
1615,http://www.wikidata.org/entity/Q40889067,1951-1975,male,United Kingdom,historian,other_uni
1616,http://www.wikidata.org/entity/Q4227499,1951-1975,male,France,prehistorian,other_uni
1617,http://www.wikidata.org/entity/Q72033,1951-1975,male,Germany,university-teacher,Humboldt-Universität zu Berlin
1618,http://www.wikidata.org/entity/Q2499289,1951-1975,female,Russian Federation,anthropologist,other_uni
1619,http://www.wikidata.org/entity/Q4093080,1951-1975,male,Belgium Netherl.,university-teacher,other_uni
1620,http://www.wikidata.org/entity/Q1459911,1951-1975,male,Czechia,museologist,other_uni
1621,http://www.wikidata.org/entity/Q106766499,1951-1975,male,Russian Federation,historian,other_uni
1622,http://www.wikidata.org/entity/Q4055592,1951-1975,male,Russian Federation,university-teacher,other_uni
1623,http://www.wikidata.org/entity/Q3084209,1951-1975,male,France,university-teacher,École Normale Supérieure
1624,http://www.wikidata.org/entity/Q2079061,1951-1975,male,Russian Federation,historian,other_uni
1625,http://www.wikidata.org/entity/Q713440,1951-1975,male,United Kingdom,university-teacher,other_uni
1626,http://www.wikidata.org/entity/Q1486076,1951-1975,male,France,university-teacher,École Normale Supérieure
1627,http://www.wikidata.org/entity/Q15129885,1951-1975,female,United States Can.,university-teacher,other_uni
1628,http://www.wikidata.org/entity/Q12803338,1951-1975,male,Central Europe,university-teacher,other_uni
1629,http://www.wikidata.org/entity/Q12815630,1951-1975,male,Austria Hungary,university-teacher,Eötvös Loránd University
1630,http://www.wikidata.org/entity/Q3084369,1951-1975,male,France,university-teacher,other_uni
1631,http://www.wikidata.org/entity/Q7369651,1951-1975,male,United States Can.,anthropologist,other_uni
1632,http://www.wikidata.org/entity/Q1462643,1951-1975,male,Austria Hungary,historian,Eötvös Loránd University
1633,http://www.wikidata.org/entity/Q3960854,1951-1975,male,Italy,other,other_uni
1634,http://www.wikidata.org/entity/Q104399,1951-1975,male,Germany,university-teacher,Humboldt-Universität zu Berlin
1635,http://www.wikidata.org/entity/Q3187712,1951-1975,male,Spain Port.,university-teacher,other_uni
1636,http://www.wikidata.org/entity/Q2278483,1951-1975,male,United States Can.,anthropologist,Harvard University
1637,http://www.wikidata.org/entity/Q130424266,1951-1975,male,Germany,anthropologist,other_uni
1638,http://www.wikidata.org/entity/Q1343068,1951-1975,male,Germany,other,other_uni
1639,http://www.wikidata.org/entity/Q2283463,1951-1975,male,Germany,prehistorian,other_uni
1640,http://www.wikidata.org/entity/Q112521637,1951-1975,male,United States Can.,other,other_uni
1641,http://www.wikidata.org/entity/Q3426092,1951-1975,male,France,anthropologist,other_uni
1642,http://www.wikidata.org/entity/Q22920732,1951-1975,female,France,other,other_uni
1643,http://www.wikidata.org/entity/Q1351047,1951-1975,male,United Kingdom,university-teacher,other_uni
1644,http://www.wikidata.org/entity/Q869643,1951-1975,male,France,university-teacher,other_uni
1645,http://www.wikidata.org/entity/Q1356049,1951-1975,female,Central Europe,university-teacher,other_uni
1646,http://www.wikidata.org/entity/Q3571486,1951-1975,male,Spain Port.,historian,other_uni
1647,http://www.wikidata.org/entity/Q105822,1951-1975,male,Germany,anthropologist,other_uni
1648,http://www.wikidata.org/entity/Q3562723,1951-1975,male,United States Can.,anthropologist,Harvard University
1649,http://www.wikidata.org/entity/Q873872,1951-1975,male,Central Europe,historian,other_uni
1650,http://www.wikidata.org/entity/Q355519,1951-1975,male,United Kingdom,university-teacher,other_uni
1651,http://www.wikidata.org/entity/Q104713897,1951-1975,male,Italy,other,Italian School of Archaeology at Athens
1652,http://www.wikidata.org/entity/Q931040,1951-1975,male,France,art-historian,other_uni
1653,http://www.wikidata.org/entity/Q330053,1951-1975,male,United States Can.,university-teacher,other_uni
1654,http://www.wikidata.org/entity/Q3265660,1951-1975,male,France,other,other_uni
1655,http://www.wikidata.org/entity/Q329349,1951-1975,male,France,university-teacher,other_uni
1656,http://www.wikidata.org/entity/Q131438302,1951-1975,male,Spain Port.,other,other_uni
1657,http://www.wikidata.org/entity/Q123422357,1951-1975,male,United States Can.,anthropologist,other_uni
1658,http://www.wikidata.org/entity/Q1307093,1951-1975,male,Poland,university-teacher,other_uni
1659,http://www.wikidata.org/entity/Q1053783,1951-1975,male,United Kingdom,anthropologist,other_uni
1660,http://www.wikidata.org/entity/Q3420680,1951-1975,male,France,historian,other_uni
1661,http://www.wikidata.org/entity/Q3397750,1951-1975,male,Spain Port.,writer,other_uni
1662,http://www.wikidata.org/entity/Q133622,1951-1975,male,Scandinavia,historian,other_uni
1663,http://www.wikidata.org/entity/Q23776318,1951-1975,male,Czechia,art-historian,other_uni
1664,http://www.wikidata.org/entity/Q3370354,1951-1975,male,France,historian,École Normale Supérieure
1665,http://www.wikidata.org/entity/Q3353143,1951-1975,male,Baltic States Fin. Belar.,anthropologist,other_uni
1666,http://www.wikidata.org/entity/Q945986,1951-1975,male,Central Europe,prehistorian,other_uni
1667,http://www.wikidata.org/entity/Q3383510,1951-1975,male,France,university-teacher,other_uni
1668,http://www.wikidata.org/entity/Q21997868,1951-1975,female,United Kingdom,historian,other_uni
1669,http://www.wikidata.org/entity/Q116455457,1951-1975,female,United States Can.,anthropologist,other_uni
1670,http://www.wikidata.org/entity/Q12275090,1951-1975,female,Central Europe,historian,other_uni
1671,http://www.wikidata.org/entity/Q381678,1951-1975,male,France,university-teacher,other_uni
1672,http://www.wikidata.org/entity/Q12356981,1951-1975,male,Central Europe,museologist,other_uni
1673,http://www.wikidata.org/entity/Q3132125,1951-1975,male,France,university-teacher,other_uni
1674,http://www.wikidata.org/entity/Q12276357,1951-1975,male,Central Europe,university-teacher,other_uni
1675,http://www.wikidata.org/entity/Q949430,1951-1975,male,Italy,university-teacher,other_uni
1676,http://www.wikidata.org/entity/Q1386481,1951-1975,male,France,university-teacher,École Normale Supérieure
1677,http://www.wikidata.org/entity/Q116413954,1951-1975,male,France,other,other_uni
1678,http://www.wikidata.org/entity/Q2131364,1951-1975,male,Germany,university-teacher,other_uni
1679,http://www.wikidata.org/entity/Q24229204,1951-1975,male,Poland,other,other_uni
1680,http://www.wikidata.org/entity/Q8004440,1951-1975,male,United States Can.,university-teacher,other_uni
1681,http://www.wikidata.org/entity/Q95097644,1951-1975,female,Czechia,other,other_uni
1682,http://www.wikidata.org/entity/Q20988956,1951-1975,female,United Kingdom,historian,other_uni
1683,http://www.wikidata.org/entity/Q3131636,1951-1975,male,France,other,École Normale Supérieure
1684,http://www.wikidata.org/entity/Q20992264,1951-1975,female,Spain Port.,curator,other_uni
1685,http://www.wikidata.org/entity/Q8012632,1951-1975,male,United Kingdom,historian,other_uni
1686,http://www.wikidata.org/entity/Q21678779,1951-1975,male,Germany,university-teacher,other_uni
1687,http://www.wikidata.org/entity/Q84722302,1951-1975,male,Russian Federation,historian,other_uni
1688,http://www.wikidata.org/entity/Q3170945,1951-1975,male,France,university-teacher,École Normale Supérieure
1689,http://www.wikidata.org/entity/Q24013659,1951-1975,female,Spain Port.,other,other_uni
1690,http://www.wikidata.org/entity/Q21857124,1951-1975,female,Russian Federation,other,other_uni
1691,http://www.wikidata.org/entity/Q3174099,1951-1975,male,France,university-teacher,other_uni
1692,http://www.wikidata.org/entity/Q3666451,1951-1975,male,United States Can.,prehistorian,other_uni
1693,http://www.wikidata.org/entity/Q8015913,1951-1975,male,United States Can.,anthropologist,other_uni
1694,http://www.wikidata.org/entity/Q10653802,1951-1975,female,United States Can.,other,other_uni
1695,http://www.wikidata.org/entity/Q214780,1951-1975,male,Poland,historian,University of Bonn
1696,http://www.wikidata.org/entity/Q3157783,1951-1975,female,France,other,other_uni
1697,http://www.wikidata.org/entity/Q3743017,1951-1975,male,Italy,other,other_uni
1698,http://www.wikidata.org/entity/Q3742577,1951-1975,male,Italy,university-teacher,other_uni
1699,http://www.wikidata.org/entity/Q822404,1951-1975,male,United Kingdom,anthropologist,other_uni
1700,http://www.wikidata.org/entity/Q1369099,1951-1975,male,Scandinavia,anthropologist,other_uni
1701,http://www.wikidata.org/entity/Q822687,1951-1975,male,Central Europe,university-teacher,other_uni
1702,http://www.wikidata.org/entity/Q3707997,1951-1975,male,Central Europe,historian,other_uni
1703,http://www.wikidata.org/entity/Q370675,1951-1975,male,Ukraine,other,other_uni
1704,http://www.wikidata.org/entity/Q2158303,1951-1975,male,Austria Hungary,university-teacher,University of Vienna
1705,http://www.wikidata.org/entity/Q827842,1951-1975,male,United Kingdom,university-teacher,other_uni
1706,http://www.wikidata.org/entity/Q95172100,1951-1975,male,Austria Hungary,historian,other_uni
1707,http://www.wikidata.org/entity/Q18528196,1951-1975,female,United Kingdom,other,other_uni
1708,http://www.wikidata.org/entity/Q607808,1951-1975,male,Poland,university-teacher,other_uni
1709,http://www.wikidata.org/entity/Q60836043,1951-1975,male,Russian Federation,writer,other_uni
1710,http://www.wikidata.org/entity/Q51297437,1951-1975,female,United States Can.,anthropologist,other_uni
1711,http://www.wikidata.org/entity/Q520359,1951-1975,female,United States Can.,university-teacher,other_uni
1712,http://www.wikidata.org/entity/Q160932,1951-1975,male,Germany,university-teacher,other_uni
