"archaeologist","gender","birthDate","archaeologistLabel","genderLabel"
"http://www.wikidata.org/entity/Q18684089","http://www.wikidata.org/entity/Q6581072","1962","Birgitta Eder","female"
"http://www.wikidata.org/entity/Q18684199","http://www.wikidata.org/entity/Q6581072","2000","Zeynep Kızıltan","female"
"http://www.wikidata.org/entity/Q18686556","http://www.wikidata.org/entity/Q6581097","1964","Guy Halsall","male"
"http://www.wikidata.org/entity/Q1870121","http://www.wikidata.org/entity/Q6581097","1705","Lorenz Natter","male"
"http://www.wikidata.org/entity/Q1870842","http://www.wikidata.org/entity/Q6581097","1912","Lothar Hahl","male"
"http://www.wikidata.org/entity/Q1871044","http://www.wikidata.org/entity/Q6581097","1899","Lothar Friedrich Zotz","male"
"http://www.wikidata.org/entity/Q1871405","http://www.wikidata.org/entity/Q6581097","1819","Louis-Gabriel Bellon","male"
"http://www.wikidata.org/entity/Q1871541","http://www.wikidata.org/entity/Q6581097","1880","Louis Bosset","male"
"http://www.wikidata.org/entity/Q18715540","http://www.wikidata.org/entity/Q6581072","1858","Mary Brodrick","female"
"http://www.wikidata.org/entity/Q18715911","http://www.wikidata.org/entity/Q6581097","1880","Ernest J. H. Mackay","male"
"http://www.wikidata.org/entity/Q18716114","http://www.wikidata.org/entity/Q6581097","1870","Père Azaïs","male"
"http://www.wikidata.org/entity/Q18716122","http://www.wikidata.org/entity/Q6581097","1877","John Clift","male"
"http://www.wikidata.org/entity/Q18716155","http://www.wikidata.org/entity/Q6581097","1870","H. Krishna Sastri","male"
"http://www.wikidata.org/entity/Q18716338","http://www.wikidata.org/entity/Q6581097","1894","Jean Lebaudy","male"
"http://www.wikidata.org/entity/Q1871745","http://www.wikidata.org/entity/Q6581097","1836","Louis Jacobi","male"
"http://www.wikidata.org/entity/Q1872153","http://www.wikidata.org/entity/Q6581072","1957","Louise Gestermann","female"
"http://www.wikidata.org/entity/Q1872883","http://www.wikidata.org/entity/Q6581097","1908","Lubor Matouš","male"
"http://www.wikidata.org/entity/Q18729077","http://www.wikidata.org/entity/Q6581097","1815","Louis de Bonnefoy","male"
"http://www.wikidata.org/entity/Q18729093","http://www.wikidata.org/entity/Q6581072","1955","Katerina Peristeri","female"
"http://www.wikidata.org/entity/Q18729177","http://www.wikidata.org/entity/Q6581097","1916","Peter La Baume","male"
"http://www.wikidata.org/entity/Q18730201","http://www.wikidata.org/entity/Q6581097","1824","Edward Cutts","male"
"http://www.wikidata.org/entity/Q1873839","http://www.wikidata.org/entity/Q6581097","1953","Ludger Hünnekens","male"
"http://www.wikidata.org/entity/Q1873962","http://www.wikidata.org/entity/Q6581097","1816","Ludolf Stephani","male"
"http://www.wikidata.org/entity/Q187410","http://www.wikidata.org/entity/Q6581072","1857","Zelia Nuttall","female"
"http://www.wikidata.org/entity/Q1874263","http://www.wikidata.org/entity/Q6581097","1913","Ludwig Budde","male"
"http://www.wikidata.org/entity/Q1874381","http://www.wikidata.org/entity/Q6581097","1855","Ludwig Feyerabend","male"
"http://www.wikidata.org/entity/Q18744796","http://www.wikidata.org/entity/Q6581097","1859","Henri de La Martinière","male"
"http://www.wikidata.org/entity/Q1874849","http://www.wikidata.org/entity/Q6581097","1867","Ludwig Pallat","male"
"http://www.wikidata.org/entity/Q18749482","http://www.wikidata.org/entity/Q6581072","1959","Corinne Hofman","female"
"http://www.wikidata.org/entity/Q18750216","http://www.wikidata.org/entity/Q6581097","1879","Daya Ram Sahni","male"
"http://www.wikidata.org/entity/Q1875154","http://www.wikidata.org/entity/Q6581097","1945","Ludwig Wamser","male"
"http://www.wikidata.org/entity/Q1875187","http://www.wikidata.org/entity/Q6581097","1850","Ludwig Wilser","male"
"http://www.wikidata.org/entity/Q18756914","http://www.wikidata.org/entity/Q6581097","1769","John Tweddell","male"
"http://www.wikidata.org/entity/Q18757265","http://www.wikidata.org/entity/Q6581097","1836","William Watkin","male"
"http://www.wikidata.org/entity/Q18758574","http://www.wikidata.org/entity/Q6581097","1816","Pasquale Adinolfi","male"
"http://www.wikidata.org/entity/Q18758604","http://www.wikidata.org/entity/Q6581097","1806","Giovanni Carrara","male"
"http://www.wikidata.org/entity/Q1876215","http://www.wikidata.org/entity/Q6581097","1895","Luigi Maria Ugolini","male"
"http://www.wikidata.org/entity/Q18762369","http://www.wikidata.org/entity/Q6581097","1856","Salomon Frankfurter","male"
"http://www.wikidata.org/entity/Q18783597","http://www.wikidata.org/entity/Q6581072","1918","Crystal Bennett","female"
"http://www.wikidata.org/entity/Q18783627","http://www.wikidata.org/entity/Q6581097","1812","Edward Richardson","male"
"http://www.wikidata.org/entity/Q18785985","http://www.wikidata.org/entity/Q6581072","1949","Tatyana Panova","female"
"http://www.wikidata.org/entity/Q18809895","http://www.wikidata.org/entity/Q6581097","1924","Vasily Dimitriev","male"
"http://www.wikidata.org/entity/Q18810983","http://www.wikidata.org/entity/Q6581072","1902","Molly Cotton","female"
"http://www.wikidata.org/entity/Q18810990","http://www.wikidata.org/entity/Q6581097","1784","Joseph Sams","male"
"http://www.wikidata.org/entity/Q18811016","http://www.wikidata.org/entity/Q6581097","1907","Laurence Kirwan","male"
"http://www.wikidata.org/entity/Q18811926","http://www.wikidata.org/entity/Q6581097","1929","Stanisław Kurnatowski","male"
"http://www.wikidata.org/entity/Q18814475","http://www.wikidata.org/entity/Q6581097","1823","Giovanni Battista Adriani","male"
"http://www.wikidata.org/entity/Q18817403","http://www.wikidata.org/entity/Q6581097","1966","Toshihide Oomi","male"
"http://www.wikidata.org/entity/Q18817713","http://www.wikidata.org/entity/Q6581097","1939","Takashi Seki","male"
"http://www.wikidata.org/entity/Q18818212","http://www.wikidata.org/entity/Q6581097","1929","Kiyoshi Murakoshi","male"
"http://www.wikidata.org/entity/Q18819129","http://www.wikidata.org/entity/Q6581097","1897","Paul Rau","male"
"http://www.wikidata.org/entity/Q18819453","http://www.wikidata.org/entity/Q6581097","1884","Gerard Mackworth-Young","male"
"http://www.wikidata.org/entity/Q18819591","http://www.wikidata.org/entity/Q6581072","1893","Lily Chitty","female"
"http://www.wikidata.org/entity/Q18819729","http://www.wikidata.org/entity/Q6581072","1870","Nora Griffith","female"
"http://www.wikidata.org/entity/Q18821904","http://www.wikidata.org/entity/Q6581097","1756","Thomas Stackhouse","male"
"http://www.wikidata.org/entity/Q18822446","http://www.wikidata.org/entity/Q6581097","1778","Pierre Lacour","male"
"http://www.wikidata.org/entity/Q1882291","http://www.wikidata.org/entity/Q6581097","1953","Maarten Raven","male"
"http://www.wikidata.org/entity/Q1883818","http://www.wikidata.org/entity/Q6581072","1951","Magdalena Stoof","female"
"http://www.wikidata.org/entity/Q18844194","http://www.wikidata.org/entity/Q6581097","1888","Carlo Albizzati","male"
"http://www.wikidata.org/entity/Q18844324","http://www.wikidata.org/entity/Q6581097","1847","Christian Belger","male"
"http://www.wikidata.org/entity/Q188783","http://www.wikidata.org/entity/Q6581097","1915","Moshe Dayan","male"
"http://www.wikidata.org/entity/Q1888410","http://www.wikidata.org/entity/Q6581097","1946","Mamoun Fansa","male"
"http://www.wikidata.org/entity/Q188929","http://www.wikidata.org/entity/Q6581097","1851","Arthur Evans","male"
"http://www.wikidata.org/entity/Q1889316","http://www.wikidata.org/entity/Q6581097","1941","Manfred Eggert","male"
"http://www.wikidata.org/entity/Q1889777","http://www.wikidata.org/entity/Q6581097","1935","Manfred Pertlwieser","male"
"http://www.wikidata.org/entity/Q18910908","http://www.wikidata.org/entity/Q6581097","1842","Walter de Gray Birch","male"
"http://www.wikidata.org/entity/Q18911451","http://www.wikidata.org/entity/Q6581072","1888","Helen Heffron Roberts","female"
"http://www.wikidata.org/entity/Q18911662","http://www.wikidata.org/entity/Q6581097","1854","Henry Cousens","male"
"http://www.wikidata.org/entity/Q18912139","http://www.wikidata.org/entity/Q6581097","1861","Miller Christy","male"
"http://www.wikidata.org/entity/Q18912247","http://www.wikidata.org/entity/Q6581097","1884","Hugh Gerard Evelyn-White","male"
"http://www.wikidata.org/entity/Q18912490","http://www.wikidata.org/entity/Q6581097","1840","Edward John Long Scott","male"
"http://www.wikidata.org/entity/Q18913","http://www.wikidata.org/entity/Q6581097","1823","Giuseppe Fiorelli","male"
"http://www.wikidata.org/entity/Q18913727","http://www.wikidata.org/entity/Q6581097","1951","Idris Abdurusul","male"
"http://www.wikidata.org/entity/Q1891695","http://www.wikidata.org/entity/Q6581097","1843","Manuel Sales y Ferré","male"
"http://www.wikidata.org/entity/Q1891758","http://www.wikidata.org/entity/Q6581097","1860","Manuel Vieira Natividade","male"
"http://www.wikidata.org/entity/Q18921179","http://www.wikidata.org/entity/Q6581097","1910","Poul Jørgen Riis","male"
"http://www.wikidata.org/entity/Q18921584","http://www.wikidata.org/entity/Q6581097","1981","Pearce Paul Creasman","male"
"http://www.wikidata.org/entity/Q18922405","http://www.wikidata.org/entity/Q6581097","1854","William Henry St John Hope","male"
"http://www.wikidata.org/entity/Q18922864","http://www.wikidata.org/entity/Q6581097","1925","Z. A. Desai","male"
"http://www.wikidata.org/entity/Q18926767","http://www.wikidata.org/entity/Q6581097","1932","M. S. Nagaraja Rao","male"
"http://www.wikidata.org/entity/Q18926796","http://www.wikidata.org/entity/Q6581097","1948","Tony Wilkinson","male"
"http://www.wikidata.org/entity/Q18927050","http://www.wikidata.org/entity/Q6581097","1921","B. K. Thapar","male"
"http://www.wikidata.org/entity/Q18934830","http://www.wikidata.org/entity/Q6581097","1930","Antonio Giuliano","male"
"http://www.wikidata.org/entity/Q18934964","http://www.wikidata.org/entity/Q6581097","1900","Georges Gaillard","male"
"http://www.wikidata.org/entity/Q18934974","http://www.wikidata.org/entity/Q6581097","1865","Giulio Emanuele Rizzo","male"
"http://www.wikidata.org/entity/Q18935001","http://www.wikidata.org/entity/Q6581097","1872","Howard Butler","male"
"http://www.wikidata.org/entity/Q18935009","http://www.wikidata.org/entity/Q6581097","1913","David James Cathcart King","male"
"http://www.wikidata.org/entity/Q18935075","http://www.wikidata.org/entity/Q6581072","1921","Licia Vlad Borrelli","female"
"http://www.wikidata.org/entity/Q18935077","http://www.wikidata.org/entity/Q6581097","1880","Lacey Davis Caskey","male"
"http://www.wikidata.org/entity/Q18935140","http://www.wikidata.org/entity/Q6581097","1902","Paul Atkins Underwood","male"
"http://www.wikidata.org/entity/Q18935152","http://www.wikidata.org/entity/Q6581072","1920","Phyllis Pray Bober","female"
"http://www.wikidata.org/entity/Q18935187","http://www.wikidata.org/entity/Q6581097","1800","Samuel Angell","male"
"http://www.wikidata.org/entity/Q1893991","http://www.wikidata.org/entity/Q6581097","1925","Bernard Golden","male"
"http://www.wikidata.org/entity/Q18942235","http://www.wikidata.org/entity/Q6581097","1932","Tadeusz Czesław Malinowski","male"
"http://www.wikidata.org/entity/Q1894326","http://www.wikidata.org/entity/Q6581097","1966","Marcus Reuter","male"
"http://www.wikidata.org/entity/Q1894388","http://www.wikidata.org/entity/Q6581097","1962","Marcus Trier","male"
"http://www.wikidata.org/entity/Q18945343","http://www.wikidata.org/entity/Q6581097","1842","Giacomo Pietrogrande","male"
"http://www.wikidata.org/entity/Q18945406","http://www.wikidata.org/entity/Q6581097","1733","Giovanni Battista Gallizioli","male"
"http://www.wikidata.org/entity/Q18945825","http://www.wikidata.org/entity/Q6581097","1870","Vincenzo Strazzulla","male"
"http://www.wikidata.org/entity/Q1894628","http://www.wikidata.org/entity/Q6581097","1984","Marek Poznański","male"
"http://www.wikidata.org/entity/Q1894800","http://www.wikidata.org/entity/Q6581072","1865","Margaret Benson","female"
"http://www.wikidata.org/entity/Q1894858","http://www.wikidata.org/entity/Q6581072","1913","Margaret Jope","female"
"http://www.wikidata.org/entity/Q1896485","http://www.wikidata.org/entity/Q6581097","1790","Philippe-Charles Schmerling","male"
"http://www.wikidata.org/entity/Q1896485","http://www.wikidata.org/entity/Q6581097","1791","Philippe-Charles Schmerling","male"
"http://www.wikidata.org/entity/Q1896774","http://www.wikidata.org/entity/Q6581072","1943","Marianne Bergmann","female"
"http://www.wikidata.org/entity/Q1897306","http://www.wikidata.org/entity/Q6581072","1899","Marie E. P. König","female"
"http://www.wikidata.org/entity/Q1897354","http://www.wikidata.org/entity/Q6581097","1798","Marie-Félicité Brosset","male"
"http://www.wikidata.org/entity/Q18985687","http://www.wikidata.org/entity/Q6581072","1899","Dorothy Popenoe","female"
"http://www.wikidata.org/entity/Q1898981","http://www.wikidata.org/entity/Q6581097","1952","Mario Pino Quivira","male"
"http://www.wikidata.org/entity/Q1899009","http://www.wikidata.org/entity/Q6581097","1928","Olaf Olsen","male"
"http://www.wikidata.org/entity/Q1899038","http://www.wikidata.org/entity/Q6581097","1904","Mario Segre","male"
"http://www.wikidata.org/entity/Q1899204","http://www.wikidata.org/entity/Q6581072","1941","Marion Lichardus-Itten","female"
"http://www.wikidata.org/entity/Q1899272","http://www.wikidata.org/entity/Q6581072","1956","Marion Witteyer","female"
"http://www.wikidata.org/entity/Q19003311","http://www.wikidata.org/entity/Q6581097","1903","Fernando António de Almeida e Silva Saldanha","male"
"http://www.wikidata.org/entity/Q1902794","http://www.wikidata.org/entity/Q6581097","1867","Levon Mseryan","male"
"http://www.wikidata.org/entity/Q1903331","http://www.wikidata.org/entity/Q6581097","1973","Martin Andreas Stadler","male"
"http://www.wikidata.org/entity/Q1903453","http://www.wikidata.org/entity/Q6581097","1949","Martin Bitschnau","male"
"http://www.wikidata.org/entity/Q1904125","http://www.wikidata.org/entity/Q6581097","1922","Martin J. Aitken","male"
"http://www.wikidata.org/entity/Q19041412","http://www.wikidata.org/entity/Q6581097","1818","Sir Henry Dryden, 4th and 7th Baronet","male"
"http://www.wikidata.org/entity/Q19041845","http://www.wikidata.org/entity/Q6581097","1912","Herbert Tayler","male"
"http://www.wikidata.org/entity/Q1904834","http://www.wikidata.org/entity/Q6581097","1911","Martin Robertson","male"
"http://www.wikidata.org/entity/Q1905839","http://www.wikidata.org/entity/Q6581097","1915","Martyn Jope","male"
"http://www.wikidata.org/entity/Q1906390","http://www.wikidata.org/entity/Q6581072","1857","Mary Rothes Margaret Cecil, Baroness Amherst of Hackney","female"
"http://www.wikidata.org/entity/Q1910364","http://www.wikidata.org/entity/Q6581097","1956","Matthias Untermann","male"
"http://www.wikidata.org/entity/Q1910541","http://www.wikidata.org/entity/Q6581097","1832","Matthäus Much","male"
"http://www.wikidata.org/entity/Q1911286","http://www.wikidata.org/entity/Q6581097","1889","Maurice Dayet","male"
"http://www.wikidata.org/entity/Q1912535","http://www.wikidata.org/entity/Q6581097","1846","Max Fränkel","male"
"http://www.wikidata.org/entity/Q19130800","http://www.wikidata.org/entity/Q6581097","1804","Anton Hermann Rein","male"
"http://www.wikidata.org/entity/Q1913595","http://www.wikidata.org/entity/Q6581097","1902","Max Wegner","male"
"http://www.wikidata.org/entity/Q1914032","http://www.wikidata.org/entity/Q6581097","1856","Maximilian Mayer","male"
"http://www.wikidata.org/entity/Q1914159","http://www.wikidata.org/entity/Q6581097","1799","Maximilien de Ring","male"
"http://www.wikidata.org/entity/Q19149711","http://www.wikidata.org/entity/Q6581097","1866","Grigory Georgievsky","male"
"http://www.wikidata.org/entity/Q19159617","http://www.wikidata.org/entity/Q6581097","1889","Édouard Salin","male"
"http://www.wikidata.org/entity/Q1918460","http://www.wikidata.org/entity/Q6581097","1876","Reginald Campbell Thompson","male"
"http://www.wikidata.org/entity/Q19203334","http://www.wikidata.org/entity/Q6581097","1725","Antonio Zirardini","male"
"http://www.wikidata.org/entity/Q19205011","http://www.wikidata.org/entity/Q6581097","1941","Boris Christov Cvetkov","male"
"http://www.wikidata.org/entity/Q19205011","http://www.wikidata.org/entity/Q6581097","1941","Борис Цветков","male"
